,EIN,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER
313935,237448353,,10,3,201712.0,1449287.0,339050.0,ANIMAL AID INC,5335 SW 42ND AVE,PORTLAND,OR,,D20,813312.0,97221.0,IN,,197504,41051.0,15,6440.0,6442.0,1250186.0,16eofinextract990.dat,201512.0,214041.0,12.0,0.17084991969780386,D20,D,D,PC,EN,D,EN,O,EN,OT,Y,N
313939,237448369,,10,3,201706.0,384757.0,91856.0,ROGUE VALLEY CHORALE ASSOC,724 S CENTRAL AVENUE,MEDFORD,OR,,A6B,711130.0,97501.0,IN,,197611,41029.0,15,,4890.0,173783.0,core2014pc,201506.0,157616.0,6.0,0.2348703812570672,A6B,A,A,PC,AR,A,AR,O,AR,AR,Y,N
313951,237448458,,10,3,201806.0,69722.0,70559.0,OREGON SMALL SCHOOLS ASSN INC,2001 SW NYE AVE,PENDLETON,OR,,B03,813920.0,97801.0,IN,,197505,41059.0,16,,,45765.0,16eofinextractez.dat,201506.0,67791.0,6.0,0.6248402957979091,B03,B,B,PC,ED,B,ED,O,ED,ED,Y,N
314201,237450919,,20,3,201712.0,37816.0,31981.0,HELP THEM TO HOPE,PO BOX 55,ONTARIO,OR,,P99,624000.0,97914.0,IN,,197505,41045.0,15,,,54245.0,16eofinextractez.dat,201512.0,32641.0,12.0,0.934615271227758,P99,P,P,PC,HU,P,HS,O,HU,HU,Y,N
314206,237450926,,10,6,201709.0,661959.0,554427.0,COLUMBIA RIVER STEAMSHIP OPERATORS ASSOCIATION,200 SW MARKET ST STE L190,PORTLAND,OR,,A54,712110.0,97201.0,IN,,197505,41051.0,0,6440.0,6442.0,765707.0,16eofinextract990.dat,201509.0,517886.0,9.0,0.8273509908044163,A54,A,A,O,AR,A,AR,O,AR,AR,Y,N
314307,237451789,,10,6,201808.0,194246.0,252142.0,OREGON ASSOCIATION OF NURSE ANESTHETISTS,PO BOX 4444,SALEM,OR,B,E99,621999.0,97302.0,IN,,197509,41047.0,0,7080.0,6442.0,226742.0,16eofinextract990.dat,201608.0,174803.0,8.0,0.9725018814115164,E99,E,E,O,HE,E,HE,O,HE,HE,Y,N
323854,237544746,1261 COOS COUNCIL,10,8,201712.0,202551.0,85919.0,KNIGHTS OF COLUMBUS,2250 16TH ST,NORTH BEND,OR,,Y41,813410.0,97459.0,IN,,194010,41011.0,0,,,111938.0,16eofinextractez.dat,201512.0,57480.0,12.0,0.2840141580855263,Y41,Y,Y,O,MU,Y,MO,M,MU,OT,Y,N
325849,237576600,39 DELPHOS LODGE,20,8,201712.0,42038.0,39992.0,KNIGHTS OF PYTHIAS OREGON,2604 PACIFIC AVE,FOREST GROVE,OR,,Y40,813410.0,97116.0,IN,,197210,41067.0,0,6440.0,6442.0,45082.0,16eofinextractez.dat,201512.0,40074.0,12.0,0.16722523737408035,Y40,Y,Y,O,MU,Y,MO,M,MU,OT,Y,N
327740,237590334,67 HIRAM LODGE,20,10,201804.0,11890.0,19582.0,ANCIENT FREE & ACCEPTED MASONS OF OREGON,65267 HULL LN,IMBLER,OR,,Y42,813410.0,97841.0,IN,,195010,41061.0,0,,,,,,,4.0,0.1927210536619297,Y42,Y,Y,O,MU,Y,MO,M,MU,OT,Y,N
327752,237590384,152 GRESHAM LODGE,10,10,201712.0,515962.0,54883.0,ANCIENT FREE & ACCEPTED MASONS OF OREGON,PO BOX 124,TROUTDALE,OR,,Y42,813410.0,97060.0,IN,,195010,41051.0,0,6440.0,6442.0,459663.0,16eofinextractez.dat,201512.0,29584.0,12.0,0.6666361585798568,Y42,Y,Y,O,MU,Y,MO,M,MU,OT,Y,N
343849,251842951,,1,3,201712.0,826298.0,13544.0,ZEVE FAMILY FOUNDATION INC,2710 SISKIYOU BLVD,ASHLAND,OR,,T22,813211.0,15213.0,IN,,200101,42003.0,4,,6280.0,,,,,12.0,0.2326037327130165,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
348807,260012678,,20,3,201706.0,150771.0,42508.0,KLAMATH COUNTY LIBRARY FOUNDATION,126 S 3RD ST,KLAMATH FALLS,OR,,B1170,813219.0,97601.0,IN,,200408,41035.0,15,,,159260.0,16eofinextractez.dat,201606.0,30253.0,6.0,0.15020122051917173,B117,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
348849,260015458,,1,3,201712.0,4350582.0,1108294.0,KINNIE FAMILY FOUNDATION,12915 NW SKYLINE BLVD,PORTLAND,OR,,T22,813211.0,97231.0,IN,,200301,41051.0,4,6440.0,6442.0,,,,,12.0,0.96550343005274,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
348851,260015593,,10,3,201706.0,75498.0,335263.0,CENTER FOR NONPROFIT STEWARDSHIP,2021 NW GRANT AVE,CORVALLIS,OR,B,X02,541618.0,97370.0,IN,,200211,41003.0,16,,,79714.0,16eofinextract990.dat,201506.0,298647.0,6.0,0.7478574747590824,X02,X,X,PC,RE,X,RE,O,RE,OT,Y,N
348996,260027317,,10,3,201712.0,113608.0,148691.0,HERON INSTITUTE,PO BOX 70,CORBETT,OR,,B60,611699.0,97019.0,IN,,200205,41051.0,16,6440.0,6442.0,1925.0,16eofinextractez.dat,201512.0,5150.0,12.0,0.29849716436874363,B60,B,B,PC,ED,B,ED,O,ED,ED,Y,N
349192,260042956,,20,3,201709.0,24636.0,205394.0,GO INC,286 W EXETER ST,GLADSTONE,OR,,Q33,813311.0,97027.0,IN,,201201,41005.0,15,6440.0,6442.0,22146.0,16eofinextractez.dat,201509.0,39473.0,9.0,0.9454318033145634,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
349862,260068805,,10,3,201712.0,149922.0,218554.0,LOVE IN THE NAME OF CHRIST INC OF THE NEWBERG AREA,120 S ELLIOT RD,NEWBERG,OR,,X20,813110.0,97132.0,IN,,200403,41071.0,15,6440.0,6442.0,119925.0,16eofinextractez.dat,201512.0,168829.0,12.0,0.16344880390280558,X20,X,X,PC,RE,X,RE,O,RE,OT,Y,N
350253,260076749,OREGON ADAPTIVE SPORTS,10,3,201709.0,235728.0,446554.0,DISABLED SPORTS USA,PO BOX 1737,BEND,OR,,N99,713990.0,97709.0,IN,,197501,41017.0,16,,,264183.0,16eofinextract990.dat,201509.0,355772.0,9.0,0.07219034496692978,N99,N,N,PC,HU,N,HS,O,HU,HU,Y,N
350969,260098850,,10,3,201712.0,52308.0,75293.0,BRIGHT HORIZONS THERAPEUTIC RIDING CENTER,PO BOX 565,SILETZ,OR,,N69,713990.0,97380.0,IN,,200509,41041.0,15,,,53610.0,16eofinextractez.dat,201512.0,46783.0,12.0,0.9878050189434666,N69,N,N,PC,HU,N,HS,O,HU,HU,Y,N
351592,260133872,,10,6,201712.0,537053.0,1019666.0,NORTH WEST RIVERPARTNERS,101 SW MAIN ST STE 1605,PORTLAND,OR,,S41,813910.0,97204.0,IN,,200703,41051.0,0,6440.0,6442.0,533374.0,16eofinextract990.dat,201512.0,1544020.0,12.0,0.9000099749627434,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
352036,260172758,,10,3,201706.0,1439593.0,6748188.0,WILLAMETTE WORKFORCE PARTNERSHIP,626 HIGH ST NE STE 305,SALEM,OR,,J22,624310.0,97301.0,IN,,200804,41047.0,15,7080.0,6442.0,1032670.0,16eofinextract990.dat,201506.0,5531767.0,6.0,0.4740555553004374,J22,J,J,PC,HU,J,HS,O,HU,HU,Y,N
352658,260226994,,10,3,201806.0,414804.0,227484.0,SOUTHSIDE YOUTH OUTREACH INC,2065 SE DEBORD ST,CORVALLIS,OR,,O50,813410.0,97333.0,IN,,200708,41003.0,15,,,503430.0,16eofinextract990.dat,201606.0,255440.0,6.0,0.5549140939561036,O50,O,O,PC,HU,O,HS,O,HU,HU,Y,N
352861,260245940,,10,3,201712.0,1.0,50097.0,PHOENIX HOUSE,675 HUGHES ST,EUGENE,OR,,I31,623990.0,97402.0,IN,,200909,41039.0,16,,2400.0,1.0,16eofinextractez.dat,201512.0,36624.0,12.0,0.5986468953871111,I31,I,I,PC,HU,I,HS,O,HU,HU,Y,N
353527,260302137,,10,3,201712.0,41970.0,102110.0,OREGON NATIVE AMERICAN CHAMBER,4445 SW BARBUR BLVD STE 102,PORTLAND,OR,,A23,710000.0,97239.0,IN,,200712,41051.0,15,6440.0,6442.0,36409.0,16eofinextract990.dat,201512.0,39470.0,12.0,0.26860445267070965,A23,A,A,PC,AR,A,AR,O,AR,AR,Y,N
353629,260310578,,20,3,201806.0,0.0,0.0,HEAVENS GARDEN MINISTRIES INC,61182 FOREST MEADOW PL,BEND,OR,,Q33,813311.0,97330.0,IN,,200801,41003.0,15,,,,,,,6.0,0.9356134569393298,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,Y
353631,260310749,,10,3,201712.0,1033990.0,184420.0,TASHIRAT FOUNDATION,14525 SW MILLIKEN WAY 26465,BEAVERTON,OR,,Q33,813311.0,97005.0,IN,,200712,41067.0,15,6440.0,6442.0,1199029.0,16eofinextract990.dat,201512.0,161195.0,12.0,0.013911852336861208,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
353765,260322213,,10,3,201712.0,326376.0,595393.0,ON-THE-MOVE COMMUNITY INTEGRATION,4187 SE DIVISION ST,PORTLAND,OR,,S99,813410.0,97202.0,IN,,200911,41051.0,12,6440.0,6442.0,174388.0,16eofinextract990.dat,201512.0,391417.0,12.0,0.5141402407566861,S99,S,S,PC,PU,S,PB,O,PU,OT,Y,N
353789,260323736,YUMI TORIMARU COX,20,3,201712.0,13744.0,9907.0,TAKOHACHI INC,2619 SE 63RD AVE,PORTLAND,OR,,A62,711120.0,97206.0,IN,,200809,41051.0,15,6440.0,6442.0,18052.0,16eofinextractez.dat,201512.0,9101.0,12.0,0.26288424161981616,A62,A,A,PC,AR,A,AR,O,AR,AR,Y,N
353871,260331876,,20,3,201712.0,283.0,0.0,HELPFUL HEARTS,20537 BRIGHTENWOOD CIR,BEND,OR,,G43,813212.0,97702.0,IN,,201105,41017.0,15,,,859.0,16eofinextractez.dat,201512.0,0.0,12.0,0.7368592905829451,G43,G,G,PC,HE,G,HE,O,HE,HE,Y,Y
353930,260336470,,20,3,201712.0,15380.0,25.0,STONERIDGE FOUNDATION,8625 SW CASCADE AVENUE,BEAVERTON,OR,,P60,624230.0,97008.0,IN,,200802,41067.0,15,6440.0,6442.0,18454.0,16eofinextractez.dat,201512.0,725.0,12.0,0.7635132280880169,P60,P,P,PC,HU,P,HS,O,HU,HU,Y,N
353968,260339483,,10,3,201712.0,39308.0,65150.0,WALK IN THE PARK FOUNDATION,PO BOX 99,CARLTON,OR,,N1132,813219.0,97111.0,IN,,200903,41071.0,15,6440.0,6442.0,39399.0,16eofinextractez.dat,201512.0,76384.0,12.0,0.7099149714156147,N113,N,N,PC,HU,N,ZA,S,HU,HU,Y,N
354524,260389639,,10,3,201712.0,1267951.0,1712816.0,FEDORA COMMONS INC,9450 SW GEMINI DR PMB 79059,BEAVERTON,OR,,U41,541710.0,97008.0,IN,,200708,41067.0,15,6440.0,6442.0,537564.0,16eofinextract990.dat,201512.0,1962615.0,12.0,0.04337362309470338,U41,U,U,PC,PU,U,PB,O,PU,OT,Y,N
354809,260416765,,10,3,201712.0,407646.0,784089.0,THESE NUMBERS HAVE FACES INC,537 SE ASH ST STE 204,PORTLAND,OR,,B82,813410.0,97214.0,IN,,200802,41051.0,15,6440.0,6442.0,325621.0,16eofinextract990.dat,201512.0,807734.0,12.0,0.7690471031162631,B82,B,B,PC,ED,B,ED,O,ED,ED,Y,N
354876,260423551,OSLC DEVELOPMENTS INC,10,3,201709.0,1579531.0,3975835.0,OSLC DEVELOPMENTS INC,10 SHELTON MCMURPHEY BLVD,EUGENE,OR,,V11,813219.0,97401.0,IN,,200711,41039.0,15,,2400.0,725873.0,16eofinextract990.dat,201509.0,1809998.0,9.0,0.034017480836026286,V11,V,V,PC,PU,V,ZA,S,PU,OT,Y,N
354977,260434627,,10,3,201806.0,362162.0,114698.0,COOS BAY SCHOOLS COMMUNITYFOUNDATION,PO BOX 873,COOS BAY,OR,,B20,611110.0,97420.0,IN,,200805,41011.0,15,,,168097.0,16eofinextractez.dat,201606.0,83176.0,6.0,0.021227956938674183,B20,B,B,PC,ED,B,ED,O,ED,ED,Y,N
355676,260498033,,10,3,201706.0,431818.0,330498.0,CHILDRENS HEALTH FOUNDATION INC,5901 SW MACADAM AVE STE 220,PORTLAND,OR,,E11,813219.0,97239.0,IN,,200808,41051.0,15,6440.0,6442.0,341729.0,16eofinextract990.dat,201506.0,364929.0,6.0,0.588082351834063,E11,E,E,PC,HE,E,ZA,S,HE,HE,Y,N
356195,260544424,,1,3,201712.0,44310.0,10024.0,JANET E BOWEN FOUNDATION,1331 NW LOVEJOY ST STE 775,PORTLAND,OR,,T20,813211.0,97209.0,IN,,201003,41051.0,4,6440.0,6442.0,,,,,12.0,0.2529732096183385,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
356455,260567618,,20,3,201806.0,47900.0,44477.0,OREGON TRAIL ELEMENTARY PTO INC,13895 SE 152ND DR,CLACKAMAS,OR,,B94,813410.0,97015.0,IN,,200803,41005.0,15,6440.0,6442.0,51884.0,core2014pc,201406.0,31227.0,6.0,0.4380171837352864,B94,B,B,PC,ED,B,ED,O,ED,ED,Y,N
357122,260629356,,10,3,201712.0,95097.0,328117.0,FRIENDS OF THE OPERA HOUSE,PO BOX 492,ELGIN,OR,,A1161,813219.0,97827.0,IN,,200812,41061.0,15,,,58467.0,16eofinextractez.dat,201512.0,179150.0,12.0,0.8426925941146747,A116,A,A,PC,AR,A,ZA,S,AR,AR,Y,N
357172,260634723,,10,3,201612.0,164697.0,342641.0,BABYWEARING INTERNATIONAL INC,PO BOX 2267,SALEM,OR,,Q99,813311.0,93210.0,IN,,201004,6019.0,15,,2840.0,231795.0,16eofinextract990.dat,201512.0,344467.0,12.0,0.2688187919848965,Q99,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
357426,260656613,,10,7,201712.0,179218.0,252544.0,FRIENDS OF TRAIN MOUNTAIN,36941 S CHILOQUIN RD,CHILOQUIN,OR,,W1140,813219.0,97624.0,IN,,200806,41035.0,0,,,180717.0,16eofinextract990.dat,201512.0,283459.0,12.0,0.6619290963753965,W114,W,W,O,PU,W,ZA,S,PU,OT,Y,N
357428,260656723,,10,3,201712.0,13120.0,60729.0,JOSH BIDWELL FOUNDATION,PO BOX 969,WINSTON,OR,,G30,813212.0,97496.0,IN,,200803,41019.0,15,,,9503.0,16eofinextractez.dat,201512.0,85784.0,12.0,0.10995398422724922,G30,G,G,PC,HE,G,HE,O,HE,HE,Y,N
357861,260694904,,10,3,201806.0,2207336.0,297980.0,CORVALLIS HOMELESS SHELTER COALITION INC,316 SW WASHINGTON AVE,CORVALLIS,OR,,L0141,813319.0,97333.0,IN,,200803,41003.0,15,,,1299615.0,16eofinextract990.dat,201606.0,216976.0,6.0,0.7743163681782804,L014,L,L,PC,HU,L,HS,O,HU,HU,Y,N
357971,260703347,,1,3,201712.0,1478646.0,491051.0,JURRENS FAMILY FOUNDATION,1201 SW 12TH AVENUE,PORTLAND,OR,,T20,813211.0,97205.0,IN,,200709,41051.0,4,6440.0,6442.0,,,,,12.0,0.2394695666906356,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
358318,260733729,,10,3,201712.0,286850.0,156978.0,GIVE A LITTLE,PO BOX 232,MCMINNVILLE,OR,,B90,611710.0,97128.0,IN,,200804,41071.0,15,6440.0,6442.0,170790.0,16eofinextractez.dat,201512.0,125354.0,12.0,0.4188125622661463,B90,B,B,PC,ED,B,ED,O,ED,ED,Y,N
359100,260799085,ASST LEAGUE OF THE COLUMBIA PACIFIC,10,3,201705.0,184751.0,141173.0,NATIONAL ASSISTANCE LEAGUE,PO BOX 596,ASTORIA,OR,,S80,813410.0,97103.0,IN,,199405,41007.0,16,,,105551.0,core2014pc,201505.0,110215.0,5.0,0.12077443875796955,S80,S,S,PC,PU,S,PB,O,PU,OT,Y,N
359264,260813058,,10,3,201712.0,524271.0,478415.0,MIDDLE FORK WILLAMETTE WATERSHEDCOUNCIL,PO BOX 27,LOWELL,OR,,C32,813312.0,97452.0,IN,,200806,41039.0,15,,2400.0,234808.0,16eofinextract990.dat,201512.0,434911.0,12.0,0.4680239780934689,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,N
359329,260820043,,10,3,201804.0,16172.0,75244.0,SCAPPOOSE VISION DANCERS INC,PO BOX 1247,SCAPPOOSE,OR,,A62,711120.0,97056.0,IN,,200810,41009.0,15,6440.0,6442.0,8898.0,16eofinextractez.dat,201604.0,40913.0,4.0,0.9155589453385696,A62,A,A,PC,AR,A,AR,O,AR,AR,Y,N
360567,261077725,,10,3,201712.0,129812.0,407152.0,RIVERSIDE GYMNASTICS ACADEMY BOOSTER CLUB,2221 RIVER RD,THE DALLES,OR,,N60,713990.0,97058.0,IN,,200808,41065.0,16,,,113980.0,16eofinextract990.dat,201512.0,367608.0,12.0,0.26371307637235697,N60,N,N,PC,HU,N,HS,O,HU,HU,Y,N
360606,261080725,,10,3,201706.0,46694.0,74771.0,HEPPNER BOOSTER CLUB INC,PO BOX 917,HEPPNER,OR,,B11,813219.0,97836.0,IN,,200801,41049.0,15,,,,,,,6.0,0.12041795844166557,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
361019,261113127,,20,3,201712.0,18761.0,38923.0,OREGON CITY YOUTH LACROSSE,18779 ELDER RD,OREGON CITY,OR,,N60,713990.0,97045.0,IN,,201602,41005.0,16,6440.0,6442.0,20326.0,16eofinextractez.dat,201512.0,42496.0,12.0,0.8359730559508193,N60,N,N,PC,HU,N,HS,O,HU,HU,Y,N
361636,261168995,,10,3,201706.0,6362116.0,17371444.0,OREGON VIRTUAL ACADEMY,400 VIRGINIA,NORTH BEND,OR,,B20,611110.0,97459.0,IN,,201008,41011.0,16,,,1594413.0,16eofinextract990.dat,201506.0,13544064.0,6.0,0.4739080566249582,B20,B,B,PC,ED,B,ED,O,ED,ED,Y,N
361699,261173690,,20,5,201712.0,15652.0,8210.0,LINN COUNTY JUVENILE DETENTION ASSOCIATION,4400 LOCHNER RD SE,ALBANY,OR,,S20,813410.0,97322.0,IN,,200808,41043.0,0,,,,,,,12.0,0.18994816876497975,S20,S,S,O,PU,S,PB,O,PU,OT,Y,N
362483,261236926,,20,3,201712.0,0.0,0.0,CAMPS FOR KIDS INC,5075 SW 91ST AVE,PORTLAND,OR,,N20,721214.0,97205.0,IN,,200712,41051.0,15,6440.0,6442.0,60155.0,core2014pc,201412.0,57067.0,12.0,0.14098718703427926,N20,N,N,PC,HU,N,HS,O,HU,HU,Y,Y
363275,261298799,,10,3,201712.0,310836.0,324854.0,NORTH BEND SCHOOL FOUNDATION INC,PO BOX 333,NORTH BEND,OR,,B11,813219.0,97459.0,IN,,201403,41011.0,16,,,5428.0,core2014pc,201406.0,6914.0,12.0,0.9631416263328331,B11,B,B,PC,ED,B,ZA,S,ED,ED,Y,N
363490,261314524,SEQUOIA GALLERY AND STUDIOS,10,3,201806.0,48099.0,114042.0,HILLSBORO VISUAL ART ASSOCIATION,PO BOX 3344,HILLSBORO,OR,,A0340,813920.0,97123.0,IN,,200905,41067.0,16,6440.0,6442.0,22058.0,16eofinextractez.dat,201606.0,66945.0,6.0,0.7571180457197686,A034,A,A,PC,AR,A,AR,O,AR,AR,Y,N
363693,261328991,,10,3,201706.0,203327.0,149603.0,SOUTHERN COOS HEALTH FOUNDATION,PO BOX 1933,BANDON,OR,,E11,813219.0,97411.0,IN,,200803,41011.0,15,,,206046.0,16eofinextract990.dat,201506.0,120477.0,6.0,0.6209967239408858,E11,E,E,PC,HE,E,ZA,S,HE,HE,Y,N
363729,261332083,,20,3,201712.0,239352.0,46114.0,WORLD MISSIONS TO CHILDREN,PO BOX 1534,PHOENIX,OR,,Q33,813311.0,97535.0,IN,,200807,41029.0,16,,4890.0,238982.0,16eofinextract990.dat,201512.0,45085.0,12.0,0.7109526712520725,Q33,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
364058,261357376,,10,3,201712.0,528725.0,630371.0,VOZ WORKERS RIGHTS EDUCATION PROJECT,1131 SE OAK ST,PORTLAND,OR,,J40,813930.0,97214.0,IN,,200809,41051.0,15,6440.0,6442.0,261101.0,core2014pc,201412.0,364958.0,12.0,0.4743428165245844,J40,J,J,PC,HU,J,HS,O,HU,HU,Y,N
364165,261364704,,10,3,201712.0,20428.0,168342.0,CENTRAL OREGON AIRSHOW,384 SW 5TH ST,MADRAS,OR,,N52,713990.0,97741.0,IN,,200801,41031.0,16,,,32152.0,16eofinextractez.dat,201512.0,144232.0,12.0,0.3703877810409068,N52,N,N,PC,HU,N,HS,O,HU,HU,Y,N
364288,261372818,,10,3,201612.0,16645.0,238565.0,THELMAS PLACE,576 GLATT CIR,WOODBURN,OR,,E99,621999.0,97071.0,IN,,200807,41047.0,16,7080.0,6442.0,13576.0,16eofinextractez.dat,201512.0,141503.0,12.0,0.7898798061278829,E99,E,E,PC,HE,E,HE,O,HE,HE,Y,N
364760,261402190,,10,3,201712.0,74594.0,90541.0,KERULOS CENTER,800 BEAVER CREEK RD,JACKSONVILLE,OR,,D32,712190.0,97530.0,IN,,200812,41029.0,16,,4890.0,22700.0,16eofinextractez.dat,201512.0,41260.0,12.0,0.9740216663976906,D32,D,D,PC,EN,D,EN,O,EN,OT,Y,N
364977,261417006,,20,3,201806.0,9122.0,26584.0,LINCOLN YOUTH BASKETBALL,10940 NW BARNES ROAD 272,PORTLAND,OR,,N62,713990.0,97225.0,IN,,201203,41067.0,16,6440.0,6442.0,,,,,6.0,0.1795450236601418,N62,N,N,PC,HU,N,HS,O,HU,HU,Y,N
365495,261446600,,1,3,201712.0,374538.0,5545.0,CHU FAMILY FOUNDATION,4949 MEADOWS RD STE 400,LAKE OSWEGO,OR,,T20,813211.0,97035.0,IN,,200902,41005.0,4,6440.0,6442.0,,,,,12.0,0.4821465268439558,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
365512,261447419,,10,4,201712.0,26401.0,64399.0,OREGON GUT CLUB INC,1111 NE 99TH AVE,PORTLAND,OR,,E60,621999.0,97220.0,IN,,200808,41051.0,0,6440.0,6442.0,21899.0,16eofinextractez.dat,201512.0,60271.0,12.0,0.06439728010809909,E60,E,E,O,HE,E,HE,O,HE,HE,Y,N
365852,261469914,,1,3,201712.0,3236535.0,1641646.0,HUDDART FAMILY FOUNDATION,109 S 1ST ST,SILVERTON,OR,,T22,813211.0,97381.0,IN,,200804,41047.0,4,7080.0,6442.0,,,,,12.0,0.4379341068909225,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
365991,261478178,,1,3,201712.0,4924336.0,4857634.0,MADRONA HILL FOUNDATION,PO BOX 4514,SALEM,OR,,T20,813211.0,97302.0,IN,,200901,41047.0,4,7080.0,6442.0,,,,,12.0,0.9476846962597456,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
366207,261491703,,1,3,201712.0,177611.0,6279.0,CRAIG AND SUSAN NELSON FOUNDATION,3249 NW ONEIL PL,BEND,OR,,T20,813211.0,97701.0,IN,,200802,41017.0,4,,,,,,,12.0,0.0232768289391212,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
366554,261514610,,10,3,201712.0,54980.0,129553.0,CANINE ANGELS SERVICE TEAMS,13475 N APPLEGATE RD,GRANTS PASS,OR,,D20,813312.0,97527.0,IN,,200804,41033.0,15,,,42366.0,16eofinextractez.dat,201512.0,116864.0,12.0,0.3270124964252065,D20,D,D,PC,EN,D,EN,O,EN,OT,Y,N
366609,261517773,,10,3,201806.0,52605.0,311889.0,ANDANDO FOUNDATION,988 TWIN HILLS RD SE,JEFFERSON,OR,,Q30,813311.0,97352.0,IN,,200904,41047.0,15,7080.0,6442.0,33801.0,16eofinextractez.dat,201506.0,168092.0,6.0,0.11177580008078868,Q30,Q,Q,PC,IN,Q,IN,O,IN,OT,Y,N
366673,261522341,,1,3,201806.0,130669.0,32908.0,RICHARD AND SIBYLLE BECK FAMILY FOUNDATION,4485 RIVER RD S,SALEM,OR,,T20,813211.0,97302.0,IN,,200803,41047.0,4,7080.0,6442.0,,,,,6.0,0.03916057212475699,T20,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
366709,261524406,,10,3,201712.0,1029525.0,1053679.0,VITAL LIFE - A MARQUIS AND CONSONUS FOUNDATION,4560 SE INTERNATIONAL WAY STE 100,MILWAUKIE,OR,,T20,813211.0,97222.0,IN,,201005,41005.0,15,6440.0,6442.0,886455.0,16eofinextract990.dat,201512.0,794514.0,12.0,0.9980664304742644,T20,T,T,PC,PU,T,ZC,S,PU,OT,Y,N
366796,261529986,,10,3,201712.0,82864.0,218630.0,OREGON DACHSHUND RESCUE INC,PO BOX 820082,PORTLAND,OR,,D20,813312.0,97282.0,IN,,200906,41051.0,15,6440.0,6442.0,80349.0,16eofinextract990.dat,201512.0,225685.0,12.0,0.6407890525610311,D20,D,D,PC,EN,D,EN,O,EN,OT,Y,N
366891,261535453,CREATE,10,3,201712.0,108885.0,417526.0,CENTER FOR RENEWABLE ENERGY AND APPROPRIATE TECHNOLOGY FOR THE,132 E BROADWAY STE 416,EUGENE,OR,,C35,813312.0,97401.0,IN,,200812,41039.0,15,,2400.0,82056.0,16eofinextract990.dat,201512.0,347409.0,12.0,0.6197488391068031,C35,C,C,PC,EN,C,EN,O,EN,OT,Y,N
367180,261556832,,1,3,201712.0,122253.0,2718.0,CAMPBELL FAMILY FOUNDATION,4801 SW PATTON RD,PORTLAND,OR,,T22,813211.0,97221.0,IN,,200902,41051.0,4,6440.0,6442.0,,,,,12.0,0.4397683621428644,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
367447,261571878,,10,3,201806.0,100494.0,128118.0,TUALATIN LACROSSE CLUB,16869 SW 65TH AVE,LAKE OSWEGO,OR,,N60,713990.0,97035.0,IN,,201206,41005.0,16,6440.0,6442.0,46345.0,16eofinextractez.dat,201506.0,104947.0,6.0,0.6923705191022782,N60,N,N,PC,HU,N,HS,O,HU,HU,Y,N
367860,261596296,,10,6,201712.0,45392.0,74518.0,OPEN GAMING ALLIANCE,9450 SW GEMINI DR,BEAVERTON,OR,,S41,813910.0,97008.0,IN,,201512,41067.0,0,6440.0,6442.0,63823.0,16eofinextractez.dat,201512.0,104500.0,12.0,0.4140755185970335,S41,S,S,O,PU,S,PB,O,PU,OT,Y,N
367885,261598048,,1,3,201712.0,2263611.0,541254.0,CERES CHARITABLE FOUNDATION,14525 SW MILLIKAN WAY,BEAVERTON,OR,,T22,813211.0,97005.0,IN,,200807,41067.0,4,6440.0,6442.0,,,,,12.0,0.6630053725775367,T22,T,T,PF,PU,T,ZC,S,PU,OT,Y,N
367907,261599917,,1,3,201712.0,2015.0,1.0,RAMIG FAMILY FOUNDATION,PO BOX 6738,PORTLAND,OR,,T12,813219.0,97228.0,IN,,200805,41051.0,4,6440.0,6442.0,,,,,12.0,0.6832789291817276,T12,T,T,PF,PU,T,ZB,S,PU,OT,Y,N
