,org_id,or_org,related_id,related_name
1613,263946191,0,363233120,SAINT ELIZABETH HEALTH SERVICES
1614,263946191,0,470379836,SAINT ELIZABETH REGIONAL MEDICAL CENTER
1615,263946191,0,470376601,SAINT FRANCIS MEDICAL CENTER
1616,263946191,0,470630267,SAINT FRANCIS MEDICAL CENTER FOUNDATION
1617,263946191,0,260152877,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC
1618,263946191,0,611334601,SAINT JOSEPH HEALTH SYSTEM INC
1619,263946191,0,611159649,SAINT JOSEPH HOSPITAL FOUNDATION INC
1620,263946191,0,260438748,SAINT JOSEPH LONDON FOUNDATION INC
1621,263946191,0,272884584,SAINT JOSEPH MOUNT STERLING FOUNDATION INC
1622,263946191,0,363418207,SAINT JOSEPH'S HOSPITAL FOUNDATION
1623,263946191,0,20633634,SAMARITAN BEHAVIORAL HEALTH INC
1624,263946191,0,311107411,SAMARITAN HEALTH PARTNERS
1625,263946191,0,363630014,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
1626,263946191,0,440545809,SJRMC JOPLIN MISSOURI
1627,263946191,0,450226711,ST ALEXIUS MEDICAL CENTER
1628,263946191,1,930391614,ST ANTHONY HOSPITAL
1629,263946191,1,930992727,ST ANTHONY HOSPITAL FOUNDATION
1630,263946191,0,710245507,ST ANTHONY'S HOSPITAL ASSOCIATION
1631,263946191,0,480543721,ST CATHERINE HOSPITAL
1632,263946191,0,200598702,ST CATHERINE HOSPITAL DEVELOPMENT FOUNDATION
1633,263946191,0,270163752,ST CLARE COMMONS
1634,263946191,0,930433692,ST DOMINIC OF ONTARIO OREGON
1635,263946191,0,410729978,ST FRANCIS HOME
1636,263946191,0,222536017,ST FRANCIS LIFE CARE CORPORATION
1637,263946191,0,410695598,ST FRANCIS MEDICAL CENTER
1638,263946191,0,742351158,ST JOSEPH FOUNDATION OF BRYAN TEXAS
1639,263946191,0,742847594,ST JOSEPH MANOR
1640,263946191,0,520591461,ST JOSEPH MEDICAL CENTER INC
1641,263946191,0,203159302,ST JOSEPH PHYSICIAN ASSOCIATES
1642,263946191,0,521311775,ST JOSEPH PHYSICIAN ENTERPRISE INC
1643,263946191,0,741282696,ST JOSEPH REGIONAL HEALTH CENTER
1644,263946191,0,454088170,ST JOSEPH REGIONAL HEALTH PARTNERS
1645,263946191,0,463265423,ST JOSEPH REGIONAL HEALTH PARTNERS ACO
1646,263946191,0,742455161,ST JOSEPH SERVICES CORPORATION
1647,263946191,0,410695603,ST JOSEPH'S AREA HEALTH SERVICES
1648,263946191,0,450226429,ST JOSEPH'S HOSPITAL AND HEALTH CENTER
1649,263946191,0,341940863,ST LEONARD
1650,263946191,0,273733278,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - PMC
1651,263946191,0,261947374,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - SUGAR LAND
1652,263946191,0,260335902,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - THE WOODLANDS
1653,263946191,0,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES
1654,263946191,0,453811485,ST LUKE'S FOUNDATION
1655,263946191,0,760536232,ST LUKE'S HEALTH SYSTEM CORPORATION
1656,263946191,0,263734606,ST LUKE'S HOSPITAL AT THE VINTAGE
1657,263946191,0,760531713,ST LUKE'S MEDICAL TOWER CORPORATION
1658,263946191,0,760531716,ST LUKE'S PROPERTIES CORPORATION
1659,263946191,0,454120549,ST LUKE'S SUGAR LAND PROPERTIES CORPORATION
1660,263946191,0,470443636,ST MARY'S COMMUNITY HOSPITAL
1661,263946191,0,470707604,ST MARY'S HOSPITAL FOUNDATION
1662,263946191,0,510169537,ST VINCENT FOUNDATION
1663,263946191,0,710236917,ST VINCENT INFIRMARY MEDICAL CENTER
1664,263946191,0,710830696,ST VINCENT MEDICAL GROUP
1665,263946191,0,341412964,SYLVANIA FRANCISCAN HEALTH
1666,263946191,0,455357161,SYLVANIA FRANCISCAN HEALTH FOUNDATION
1667,263946191,0,341826097,THE COMMONS OF PROVIDENCE
1668,263946191,0,741385192,THE COMMUNITY HOSPITAL OF BRAZOSPORT
1669,263946191,0,310537486,THE GOOD SAMARITAN HOSPITAL OF CINCINNATI OH
1670,263946191,0,300502367,THE HEART INSTITUTE OF DAYTON
1671,263946191,0,470780857,THE PHYSICIAN NETWORK
1672,263946191,0,840927232,TOTAL HEALTHCARE
1673,263946191,0,311329423,TRINITY HEALTH FOUNDATION
1674,263946191,0,341818681,TRINITY HEALTH SYSTEM
1675,263946191,0,300752920,TRINITY HEALTH SYSTEM GROUP
1676,263946191,0,275401105,TRINITY HOSPITAL TWIN CITY
1677,263946191,0,341522484,TRI-STATE HEALTH SERVICES INC
1678,263946191,0,410721642,UNITY FAMILY HEALTHCARE
1679,263946191,0,450226714,VILLA NAZARETH INC
1680,263946191,0,221768334,VISITING NURSE ASSOCIATION OF ST CLARE'S INC
1681,930513697,1,931067253,PACIFIC RETIREMENT SERVICES INC
1682,930513697,1,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
1683,930513697,1,930453216,ROGUE VALLEY MANOR
1684,930513697,0,750891470,THE CUMBERLAND REST INC
1685,930513697,1,930557803,CASCADE MANOR INC
1686,930513697,0,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
1687,930513697,0,391412320,CAPITOL LAKES INC
1688,930513697,1,930712867,ROGUE VALLEY MANOR FOUNDATION INC
1689,930513697,0,931301816,UNIVERSITY RETIREMENT COMMUNITY FOUNDATION INC
1690,930513697,0,912162130,TRINITY TERRACE FOUNDATION INC
1691,930513697,1,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
1692,930513697,0,450574348,MIRABELLA WASHINGTON FOUNDATION
1693,930513697,1,931330100,CASCADE MANOR FOUNDATION INC
1694,930513697,0,383781089,CAPITOL LAKES FOUNDATION INC
1695,930513697,0,342030255,MIRABELLA
1696,930513697,1,452508860,MIRABELLA PORTLAND FOUNDATION INC
1697,930513697,1,711016384,MIRABELLA AT SOUTH WATERFRONT
1698,930513697,1,930892261,COMMUNITY VOLUNTEER NETWORK
1699,930513697,1,930864466,RVM HOUSING CORPORATION
1700,930513697,1,930942933,RVM ASHLAND HOUSING CORPORATION
1701,930513697,1,943136037,RVM GRANTS PASS HOUSING CORPORATION
1702,930513697,1,943179782,RVM ROSEBURG HOUSING CORPORATION
1703,930513697,1,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
1704,930513697,1,943163349,RVM BEND HOUSING CORPORATION
1705,930513697,1,943191447,RVM EAGLE POINT HOUSING CORPORATION
1706,930513697,1,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
1707,930513697,1,943212537,RVM MEDFORD II HOUSING CORPORATION
1708,930513697,1,943194409,RVM LIVELY OAKS HOUSING CORPORATION
1709,930513697,1,943212538,RVM REEDSPORT HOUSING CORPORATION
1710,930513697,1,943212540,RVM YREKA HOUSING CORPORATION
1711,930513697,1,943247154,RVM EUGENE HOUSING CORPORATION
1712,930513697,1,311520436,RVM FORT WORTH I HOUSING CORPORATION
1713,930513697,1,943260016,RVM BEND II HOUSING CORPORATION
1714,930513697,1,311587415,RVM FORT WORTH II HOUSING CORPORATION
1715,930513697,1,311587418,RVM MEDFORD III HOUSING CORPORATION
1716,930513697,1,311587420,RVM ROSEBURG II HOUSING CORPORATION
1717,930513697,1,311662259,RVM GRANTS PASS II HOUSING CORPORATION
1718,930513697,1,311662208,RVM DAVIS HOUSING CORPORATION
1719,930513697,1,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
1720,930513697,1,311780332,RVM PORTLAND HOUSING CORPORATION
1721,930513697,1,300037898,RVM PORTLAND II HOUSING CORPORATION
1722,930513697,1,300315618,RVM CENTRAL POINT HOUSING CORPORATION
1723,930513697,1,900292647,RVM MANSFIELD HOUSING CORPORATION
1724,930513697,0,911859494,MIDDLETON GLEN INC
1725,930513697,0,470825736,SENIOR HOUSING OF MIDDLETON INC
1726,930513697,0,813784956,MIRABELLA AT ASU INC
1727,930513697,0,943008774,BAY AREA SENIOR SERVICES INC
1728,936049213,0,516077555,OREGON-WASHINGTON CARPENTERS- PENSION
1729,936049213,0,930643913,OREGON-WASHINGTON CARPENTERS- HEALTH AND WELFARE
1730,936049213,0,931244138,OREGON-WASHINGTON 401(K)
1731,911829325,0,260760633,NATIONAL CLIMATE TRUST
1732,930386981,1,460858837,YMCACW CLARK COMMUNITY CENTER
1733,931067253,1,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
1734,931067253,1,930453216,ROGUE VALLEY MANOR
1735,931067253,0,750891470,THE CUMBERLAND REST INC
1736,931067253,1,930557803,CASCADE MANOR INC
1737,931067253,0,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
1738,931067253,1,930513697,HOLLADAY PARK PLAZA
1739,931067253,0,391412320,CAPITOL LAKES INC
1740,931067253,1,930712867,ROGUE VALLEY MANOR FOUNDATION INC
1741,931067253,0,931301816,UNIVERSITY RETIREMENT COMMUNITY FOUNDATION INC
1742,931067253,0,912162130,TRINITY TERRACE FOUNDATION INC
1743,931067253,1,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
1744,931067253,0,450574348,MIRABELLA WASHINGTON FOUNDATION
1745,931067253,1,931330100,CASCADE MANOR FOUNDATION INC
1746,931067253,0,383781089,CAPITOL LAKES FOUNDATION INC
1747,931067253,0,342030255,MIRABELLA
1748,931067253,1,452508860,MIRABELLA PORTLAND FOUNDATION INC
1749,931067253,1,711016384,MIRABELLA AT SOUTH WATERFRONT
1750,931067253,1,930892261,COMMUNITY VOLUNTEER NETWORK
1751,931067253,1,930864466,RVM HOUSING CORPORATION
1752,931067253,1,930942933,RVM ASHLAND HOUSING CORPORATION
1753,931067253,1,943136037,RVM GRANTS PASS HOUSING CORPORATION
1754,931067253,1,943179782,RVM ROSEBURG HOUSING CORPORATION
1755,931067253,1,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
1756,931067253,1,943163349,RVM BEND HOUSING CORPORATION
1757,931067253,1,943191447,RVM EAGLE POINT HOUSING CORPORATION
1758,931067253,1,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
1759,931067253,1,943212537,RVM MEDFORD II HOUSING CORPORATION
1760,931067253,1,943194409,RVM LIVELY OAKS HOUSING CORPORATION
1761,931067253,1,943212538,RVM REEDSPORT HOUSING CORPORATION
1762,931067253,1,943212540,RVM YREKA HOUSING CORPORATION
1763,931067253,1,943247154,RVM EUGENE HOUSING CORPORATION
1764,931067253,1,311520436,RVM FORT WORTH I HOUSING CORPORATION
1765,931067253,1,943260016,RVM BEND II HOUSING CORPORATION
1766,931067253,1,311587415,RVM FORT WORTH II HOUSING CORPORATION
1767,931067253,1,311587418,RVM MEDFORD III HOUSING CORPORATION
1768,931067253,1,311587420,RVM ROSEBURG II HOUSING CORPORATION
1769,931067253,1,311662259,RVM GRANTS PASS II HOUSING CORPORATION
1770,931067253,1,311662208,RVM DAVIS HOUSING CORPORATION
1771,931067253,1,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
1772,931067253,1,311780332,RVM PORTLAND HOUSING CORPORATION
1773,931067253,1,300037898,RVM PORTLAND II HOUSING CORPORATION
1774,931067253,1,300315618,RVM CENTRAL POINT HOUSING CORPORATION
1775,931067253,1,900292647,RVM MANSFIELD HOUSING CORPORATION
1776,931067253,0,911859494,MIDDLETON GLEN INC
1777,931067253,0,470825736,SENIOR HOUSING OF MIDDLETON INC
1778,931067253,0,813784956,MIRABELLA AT ASU INC
1779,931067253,0,943008774,BAY AREA SENIOR SERVICES INC
1780,237113266,0,930546223,LANE COMMUNITY COLLEGE
1781,946667029,0,940362310,CALIFORNIA TEACHERS ASSOCIATION
1782,946667029,0,510181184,CALIFORNIA ASSOCIATE STAFF
1783,946667029,0,954497350,CALIFORNIA STAFF ORGANIZATION INC
1784,237257390,1,930476873,HOLT INTERNATIONAL FOUNDATION OF CHINA
1785,930477890,0,921062307,TERWILLIGER PLAZA FOUNDATION
1786,930477890,1,936071709,LESTA HOEL MEMORIAL TRUST
1787,526038494,1,530803417,SMART LOCAL 100 VACATION PLAN
1788,526038494,0,526038495,SMART LOCAL 100 PENSION FUND
1789,526038494,0,520259080,SMART LOCAL 100 APPRENTICE FUNDS
1790,526038494,0,530143440,SMART LOCAL 100 APPRENTICE FUNDS
1791,526038494,0,526538598,SMART LOCAL 100 SCHOLARSHIP FUND
1792,930354176,1,814453786,MORRISON FOUNDATION
1793,930723862,0,931104187,TRAVEL PORTLAND EDUCATIONAL & TRAINING FOUNDATION
1794,936031208,0,930694182,OREGON PROCESSORS SEASONAL EMPLOYEES PENSION PLAN
1795,936031208,1,930322985,TEAMSTERS FOOD PROCESSORS DRVRS WAREHOUSEMEN & HLPERS LOC#670
1796,930579589,0,931176109,OREGON HEALTH & SCIENCE UNIVERSITY
1797,930579589,1,931329815,DOERNBECHER CHILDREN'S HOSPITAL GROUP
1798,930579589,1,237083114,OREGON HEALTH & SCIENCE UNIVERSITY FND
1799,930579589,1,814624043,OREGON RURAL HEALTH INITIATIVE
1800,930756143,1,364806858,FRIENDS OF HOSPICE
1803,930752805,0,204503509,SISTERS OF ST MARY OF OR MINISTRIES COR
1804,930752805,0,931253966,SISTERS OF ST MARY OF OR FOUNDATION CORP
1805,930752805,0,204503805,SISTERS OF ST MARY OF OR EARLY LEARNING
1806,930752805,0,204503712,SISTERS OF ST MARY OF OR CAMPUS SCHOOL
1807,931139187,1,936028398,PNCA MUSEUM OF CRAFT AND DESIGN
1808,931019725,0,931232435,THE LEONARD & LOIS SCHNITZER CHARITABLE FOUNDATION
1809,931019725,0,936307981,ARTHUR KRICHEVSKY MEMORIAL SCHOLARSHIP FUND
1810,930177555,1,930391591,MASONIC AND EASTERN STAR HOME
1811,930177555,1,931264938,OR MASONIC CHARITABLE FOUNDATION
1812,930177555,1,465353130,Oregon Masonic Youth Education & Literac
1813,930177555,0,823147022,Oregon Masonic Library Foundation
1814,930446527,1,931225609,OREGON SYMPHONY FOUNDATION
1815,930415213,1,931094615,DALLAS RETIREMENT FOUNDATION
1816,931014288,0,382803036,COMMUNITY LIVING CONCEPTS INC
1817,931014288,0,382225929,ALTERNATIVE SERVICES INC(MICHIGAN)
1818,931014288,0,311260927,ALTERNATIVE SERVICES - CONNECTICUT INC
1819,931014288,0,562405846,COMMUNITY LIVING CONCEPTS OF NORTH CAROLINA INC
1820,931014288,0,204802605,COMMUNITY LIVING CASE MANAGEMENT INC(A MAINE NON-PROFIT CORPORATION)
1821,931014288,0,311446324,ALTERNATIVE SERVICES - NORTHEAST INC(MAINE)
1822,931014288,0,270986705,CARPE DIEM FOUNDATION INC
1823,930498054,1,412094799,CAPITAL MANOR FOUNDATION
1824,930977166,1,931144709,THE PINES HOUSING INC
1825,930977166,0,931193986,FAIRVIEW ARMS HOUSING INC
1826,930977166,1,273067948,ROCKWOOD MSC QALICB INC
1827,930977166,1,274540496,EAST COUNTY SOLUTIONS INC
1828,930464898,1,930117719,BAKERY TOBACCO AND GRAIN AFL-CIO LOCAL UNION #114
1829,930395591,0,131692595,VOLUNTEERS OF AMERICA INC
1830,930848530,1,237426300,LEGACY HEALTH
1831,930848530,1,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
1832,930848530,1,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
1833,930848530,1,930618975,LEGACY MERIDIAN PARK HOSPITAL
1834,930848530,1,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
1835,930848530,0,331065485,LEGACY SALMON CREEK HOSPITAL
1836,930848530,1,936095667,EMANUEL MEDICAL CENTER FOUNDATION
1837,930848530,1,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
1838,930848530,1,237017276,GOOD SAMARITAN FOUNDATION
1839,930848530,1,930773410,MERIDIAN PARK MEDICAL FOUNDATION
1840,930848530,1,930794951,MT HOOD MEDICAL CENTER FOUNDATION
1841,930848530,1,830433165,SALMON CREEK HOSPITAL FOUNDATION
1842,930848530,1,931121816,LEGACY ADVENTIST VENTURE
1843,930848530,1,465562403,LEGACY HEALTH FOUNDATION
1844,930848530,1,930281321,SILVERTON HEALTH
1845,930848530,1,930913392,SILVERTON HEALTH FOUNDATION
1846,930813981,1,931174394,BMA INC
1847,930813981,1,10777882,COMMUNITY HOUSING III INC
1848,930813981,1,943041307,COMMUNITY HOUSING INC
1849,930813981,1,931300045,COMMUNITY HOUSING II INC
1850,930813981,1,931209647,MARION STREET APARTMENTS INC
1851,930813981,1,911764112,POWELL BLVD APARTMENTS INC
1852,930813981,1,943085792,REACH APARTMENTS INC
1853,930813981,1,931209646,TAYLOR STREET APARTMENTS INC
1854,930813981,0,462092929,BLOCK 49 CONDO ASSOCIATION
1890,930608012,0,931176109,OREGON HEALTH & SCIENCE UNIVERSITY
1891,930196209,0,943099274,ELECT WORKERS LOCAL 48 BLDG ASSOC
1892,237017276,1,237426300,LEGACY HEALTH
1893,237017276,1,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
1894,237017276,1,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
1895,237017276,1,930618975,LEGACY MERIDIAN PARK HOSPITAL
1896,237017276,1,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
1897,237017276,0,331065485,LEGACY SALMON CREEK HOSPITAL
1898,237017276,1,930848530,LEGACY VISITING NURSE ASSOCIATION
1899,237017276,0,930695667,EMANUEL MEDICAL CENTER FOUNDATION
1900,237017276,1,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
1901,237017276,1,930773410,MERIDIAN PARK MEDICAL FOUNDATION
1902,237017276,1,930794951,MT HOOD MEDICAL CENTER FOUNDATION
1903,237017276,1,830433165,SALMON CREEK HOSPITAL FOUNDATION
1904,237017276,1,931121816,LEGACY ADVENTIST VENTURE
1905,237017276,1,465562403,LEGACY HEALTH FOUNDATION
1906,237017276,1,930281321,SILVERTON HEALTH
1907,237017276,1,930913392,SILVERTON HEALTH FOUNDATION
1908,921069936,1,465634763,AHS QALICB INC
1909,931086629,1,931312090,SELF ENHANCEMENT FOUNDATION
1910,931086629,0,900524343,SELF ENHANCEMENT INC NATIONAL
1911,930557803,1,931067253,PACIFIC RETIREMENT SERVICES INC
1912,930557803,1,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
1913,930557803,1,930453216,ROGUE VALLEY MANOR
1914,930557803,0,750891470,THE CUMBERLAND REST INC
1915,930557803,0,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
1916,930557803,1,930513697,HOLLADAY PARK PLAZA INC
1917,930557803,0,391412320,CAPITOL LAKES INC
1918,930557803,1,930712867,ROGUE VALLEY MANOR FOUNDATION INC
1919,930557803,0,931301816,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS FOUNDATION INC
1920,930557803,0,912162130,TRINITY TERRACE FOUNDATION INC
1921,930557803,1,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
1922,930557803,0,450574348,MIRABELLA WASHINGTON FOUNDATION
1923,930557803,1,931330100,CASCADE MANOR FOUNDATION INC
1924,930557803,0,383781089,CAPITOL LAKES FOUNDATION INC
1925,930557803,0,342030255,MIRABELLA
1926,930557803,1,452508860,MIRABELLA PORTLAND FOUNDATION INC
1927,930557803,1,711016384,MIRABELLA AT SOUTH WATERFRONT
1928,930557803,1,930892261,COMMUNITY VOLUNTEER NETWORK
1929,930557803,1,930864466,RVM HOUSING CORPORATION
1930,930557803,1,930942933,RVM ASHLAND HOUSING CORPORATION
1931,930557803,1,943136037,RVM GRANTS PASS HOUSING CORPORATION
1932,930557803,1,943179782,RVM ROSEBURG HOUSING CORPORATION
1933,930557803,1,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
1934,930557803,1,943163349,RVM BEND HOUSING CORPORATION
1935,930557803,1,943191447,RVM EAGLE POINT HOUSING CORPORATION
1936,930557803,1,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
1937,930557803,1,943212537,RVM MEDFORD II HOUSING CORPORATION
1938,930557803,1,943194409,RVM LIVELY OAKS HOUSING CORPORATION
1939,930557803,1,943212538,RVM REEDSPORT HOUSING CORPORATION
1940,930557803,1,943212540,RVM YREKA HOUSING CORPORATION
1941,930557803,1,943247154,RVM EUGENE HOUSING CORPORATION
1942,930557803,1,311520436,RVM FORT WORTH I HOUSING CORPORATION
1943,930557803,1,943260016,RVM BEND II HOUSING CORPORATION
1944,930557803,1,311587415,RVM FORT WORTH II HOUSING CORPORATION
1945,930557803,1,311587418,RVM MEDFORD III HOUSING CORPORATION
1946,930557803,1,311587420,RVM ROSEBURG II HOUSING CORPORATION
1947,930557803,1,311662259,RVM GRANTS PASS II HOUSING CORPORATION
1948,930557803,1,311662208,RVM DAVIS HOUSING CORPORATION
1949,930557803,1,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
1950,930557803,1,311780332,RVM PORTLAND HOUSING CORPORATION
1951,930557803,1,300037898,RVM PORTLAND II HOUSING CORPORATION
1952,930557803,1,300315618,RVM CENTRAL POINT HOUSING CORPORATION
1953,930557803,1,900292647,RVM MANSFIELD HOUSING CORPORATION
1954,930557803,0,911859494,MIDDLETON GLEN INC
1955,930557803,0,470825736,SENIOR HOUSING OF MIDDLETON INC
1956,930557803,0,813784956,MIRABELLA AT ASU INC
1957,930557803,0,943008774,BAY AREA SENIOR SERVICES INC
1958,930386852,0,208504069,SINAI FAMILY HOME SERVICES INC
1959,930386852,1,43774565,CEDAR SINAI PARK FOUNDATION
1960,930386852,1,454839314,CSP KEHILLAH HOUSING
1961,930386852,1,930386851,JEWISH FAMILY AND CHILD SERVICE
1962,930884929,1,931030288,COMMUNITY ACTION FOUNDATION OF CENT OR
1963,930800140,0,611573313,COVENANT ACO
1964,930800140,0,461259908,COVENANT HEALTH NETWORK INC
1965,930800140,0,463516417,COVENANT HEALTH PARTNERS
1966,930800140,0,752765566,COVENANT HEALTH SYSTEM
1967,930800140,0,752897026,COVENANT HEALTH SYSTEM FOUNDATION
1968,930800140,0,752743883,COVENANT MEDICAL GROUP
1969,930800140,0,911082119,E WA & MT UNEMPLOYMENT COMPENSATION INSURANCE TRUST
1970,930800140,0,943264605,EVERETT TRANSITIONAL CARE SERVICES
1971,930800140,0,954322584,FACEY MEDICAL FOUNDATION
1972,930800140,0,201910170,GAMELIN WASHINGTON ASSOCIATION
1973,930800140,0,273133200,GLOBAL TO LOCAL HEALTH INITIATIVE
1974,930800140,0,453583707,HMTS INC
1975,930800140,0,452982422,HOAG CHARITY SPORTS
1976,930800140,0,953222343,HOAG HOSPITAL FOUNDATION
1977,930800140,0,951643327,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
1978,930800140,0,752133781,HOSPICE OF LUBBOCK
1979,930800140,0,911307555,INLAND NORTHWEST HEALTH SERVICES
1980,930800140,0,814260130,INSTITUTE FOR MENTAL HEALTH & WELLNESS
1981,930800140,0,912003593,INSTITUTE FOR SYSTEMS BIOLOGY
1982,930800140,0,954291515,JOHN WAYNE CANCER INSTITUTE
1983,930800140,0,916033089,KADLEC AUXILIARY INC
1984,930800140,0,237005501,KADLEC FOUNDATION
1985,930800140,0,911266345,KADLEC NEUROLOGICAL RESOURCE CENTER
1986,930800140,0,910655392,KADLEC REGIONAL MEDICAL CENTER
1987,930800140,0,330844408,LITTLE COMPANY OF MARY ANCILLARY SERVICES CORPORATION
1988,930800140,0,752220963,LUBBOCK METHODIST HOSPITAL FOUNDATION
1989,930800140,0,911562797,LUNDBERG ASSOCIATION
1990,930800140,0,912054035,MARSHA RIVKIN CENTER FOR OVARIAN CANCER RESEARCH
1991,930800140,0,752428911,METHODIST CHILDREN'S HOSPITAL
1992,930800140,0,752246348,METHODIST HOSPITAL LEVELLAND
1993,930800140,0,752426010,METHODIST HOSPITAL PLAINVIEW
1994,930800140,0,951643360,MISSION HOSPITAL REGIONAL MEDICAL CTR
1995,930800140,0,562290878,PACMED CLINICS
1996,930800140,0,953544877,PH&S FOUNDATIONSFVSA & SCVSA
1997,930800140,0,920093565,PROVIDENCE ALASKA FOUNDATION
1998,930800140,0,911940286,PROVIDENCE BENEDICTINE NURSING CENTER FOUNDATION
1999,930800140,0,911789266,PROVIDENCE BLANCHET ASSOCIATION
2000,930800140,0,930692907,PROVIDENCE COMMUNITY HEALTH FOUNDATION
2001,930800140,0,473385506,PROVIDENCE DETHMAN HOUSE
2002,930800140,0,943078543,PROVIDENCE FOUNDATION
2003,930800140,0,311744654,PROVIDENCE GAMELIN HOUSE ASSOCIATION
2004,930800140,0,911549796,PROVIDENCE HEALTH & SERVICES
2005,930800140,0,810231793,PROVIDENCE HEALTH & SERVICES - MONTANA
2006,930800140,0,510216587,PROVIDENCE HEALTH & SERVICES - OREGON
2007,930800140,0,510216586,PROVIDENCE HEALTH & SERVICES - WASHINGTON
2008,930800140,0,911303277,PROVIDENCE HEALTH & SERVICES - WESTERN WASHINGTON
2009,930800140,0,550828701,PROVIDENCE HEALTH ASSURANCE
2010,930800140,0,320014330,PROVIDENCE HEALTH CARE FOUNDATION - EASTERN WASHINGTON
2011,930800140,0,911433382,PROVIDENCE HEALTH CARE FOUNDATION (CENTRALIA)
2012,930800140,0,930863097,PROVIDENCE HEALTH PLAN
2013,930800140,0,510216589,PROVIDENCE HEALTH SYSTEM - SO CALIFORNIA
2014,930800140,0,930921990,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL FOUNDATION INC
2015,930800140,0,272552749,PROVIDENCE HOSPICE AND HOME CARE FOUNDATION
2016,930800140,0,912077378,PROVIDENCE HOSPICE OF SEATTLE FOUNDATION
2017,930800140,0,510224944,PROVIDENCE LITTLE COMPANY OF MARY FOUNDATION
2018,930800140,0,931554288,PROVIDENCE MARIANWOOD FOUNDATION
2019,930800140,0,330283773,PROVIDENCE MEDICAL INSTITUTE
2020,930800140,0,943079515,PROVIDENCE MILWAUKIE FOUNDATION
