year,taxyr,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,,930798039,201843129349302194,Leslie S Heisz,,,Director,0,221011,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,David F Hoffmeister,,,Director,0,228956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Judith A Johansen JD,,,Director,0,245223,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Kim J Kaiser,,,Director,0,229212,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Edward Y W Pei,,,Director,0,227488,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Margaret E Porfido JD,,,Director,0,273015,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Richard Shannon MD,,,Director,0,190000,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Cynthia A Telles PHD,,,Director,0,233956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Bernard Tyson,,,Chairman & CEO,0,10709503,5373250,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,930798039,201843129349302194,Eugene Washington MD,,,Director,0,193495,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Gregory Adams,,,"EVP, Group President",0,3042495,3546643,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Kristin Bear,,,Assistant Secretary,0,346012,142273,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Maryann Bodayle,,,Assistant Secretary,0,172364,48189,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Bernice Gould,,,Assistant Secretary,0,211923,119722,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Kathryn Lancaster,,,EVP & CFO,0,2834247,889086,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Andrew Mcculloch,,,Regional President - Northwest,0,4160783,167915,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Thomas Meier,,,"SVP, Corporate Treasurer",0,1125095,191167,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Janet O'Hollaren,,,Interim Regional President,0,522090,361570,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Donald Orndoff,,,"SVP, NFS",0,974157,230435,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Jacqueline Sellers,,,Assistant Secretary,0,287588,171076,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Arthur Southam,,,"EVP, Health Plan Operations",0,3230890,776312,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,839199,168061,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,William Wiechmann,,,Assistant Secretary,0,519827,227443,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Ruth Williams-Brinkley,,,Regional President - Northwest,0,48611,35651,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,330937,179627,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2447915,221897,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Keith Forrester,,,"VP, MSBD - Northwest",0,468036,164988,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,David Lake,,,"VP, Strategy & Health Plan Ops",0,438813,137802,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,Xuejun J Smith,,,Chief Financial Officer,0,344286,140183,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,Stephen Shawn Barton,,,"Exec Dir, Revenue Cycle - NW",0,364973,105876,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Francisco Hurtarte,,,"VP, HR - Northwest",0,438878,209497,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Nancy L Lee,,,"VP, Quality & Service - NW",0,350674,278970,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Wendy N Watson,,,"VP, Ambulatory Care, Clin Svcs",0,436221,222482,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Kenneth R Wright,,,"VP, Dental Care Svcs - NW",0,400252,114647,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,George Halvorson,,,Chairman,0,28956,25716,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,J Neal Purcell,,,Director,0,48745,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Mark Charpentier,,,"VP, Mktg, Sls, Bus Dev & Comm",0,174160,23856,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Susan Mullaney,,,"VP, COO - NW",0,1454292,246464,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Karen Schartman,,,VP & CFO,0,840521,295384,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Gregory Adams,,,"EVP, Group President",0,6589138,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Ramon F Baez,,,Director,0,216956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Stephen Shawn Barton,,,"Exec Dir, Revenue Cycle - NW",0,470849,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kristin Bear,,,Assistant Secretary,0,488285,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Regina M Benjamin MD MBA,,,Director,0,195085,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Maryann Bodayle,,,Assistant Secretary,0,220553,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Mark Charpentier,,,"VP, Mktg, Sls, Bus Dev & Comm",0,198016,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Jeffery E Epstein,,,Director,0,209793,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Keith Forrester,,,"VP, MSBD - Northwest",0,633024,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Bernice Gould,,,Assistant Secretary,0,331645,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,George Halvorson,,,Chairman,0,54672,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Leslie S Heisz,,,Director,0,221011,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,David F Hoffmeister,,,Director,0,228956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Francisco Hurtarte,,,"VP, HR - Northwest",0,648375,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Judith A Johansen JD,,,Director,0,245223,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kim J Kaiser,,,Director,0,229212,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,David Lake,,,"VP, Strategy & Health Plan Ops",0,576615,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kathryn Lancaster,,,EVP & CFO,0,3723333,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Nancy L Lee,,,"VP, Quality & Service - NW",0,629644,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Andrew Mcculloch,,,Regional President - Northwest,0,4328698,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Thomas Meier,,,"SVP, Corporate Treasurer",0,1316262,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Susan Mullaney,,,"VP, COO - NW",0,1700756,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Janet O'Hollaren,,,Interim Regional President,0,883660,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Donald Orndoff,,,"SVP, NFS",0,1204592,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Edward Y W Pei,,,Director,0,245488,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Margaret E Porfido JD,,,Director,0,273015,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,J Neal Purcell,,,Director,0,48745,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Karen Schartman,,,VP & CFO,0,1135905,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Jacqueline Sellers,,,Assistant Secretary,0,458664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Richard Shannon MD,,,Director,0,208000,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Xuejun J Smith,,,Chief Financial Officer,0,484469,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Arthur Southam,,,"EVP, Health Plan Operations",0,4007202,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Cynthia A Telles PHD,,,Director,0,233956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Bernard Tyson,,,Chairman & CEO,0,16082753,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,1007260,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Eugene Washington MD,,,Director,0,193495,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Wendy N Watson,,,"VP, Ambulatory Care, Clin Svcs",0,658703,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,William Wiechmann,,,Assistant Secretary,0,747270,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kenneth R Wright,,,"VP, Dental Care Svcs - NW",0,514899,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,510564,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2669812,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Ramon F Baez,,,Director,0,216956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,David Barger,,,Director,0,129258,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Regina M Benjamin MD MBA,,,Director,0,195085,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Jeffery E Epstein,,,Director,0,209793,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Leslie S Heisz,,,Director,0,221011,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,David F Hoffmeister,,,Director,0,228956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Judith A Johansen JD,,,Director,0,245223,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Kim J Kaiser,,,Director,0,229212,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Edward Y W Pei,,,Director,0,227488,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Margaret E Porfido JD,,,Director,0,273015,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Richard Shannon MD,,,Director,0,190000,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Cynthia A Telles PHD,,,Director,0,233956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Bernard Tyson,,,Chairman & CEO,0,10709503,5373250,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,930798039,201843129349302194,Eugene Washington MD,,,Director,0,193495,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,930798039,201843129349302194,Gregory Adams,,,"EVP, Group President",0,3042495,3546643,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Kristin Bear,,,Assistant Secretary,0,346012,142273,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Maryann Bodayle,,,Assistant Secretary,0,172364,48189,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Bernice Gould,,,Assistant Secretary,0,211923,119722,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Kathryn Lancaster,,,EVP & CFO,0,2834247,889086,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Andrew Mcculloch,,,Regional President - Northwest,0,4160783,167915,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Thomas Meier,,,"SVP, Corporate Treasurer",0,1125095,191167,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Janet O'Hollaren,,,Interim Regional President,0,522090,361570,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Donald Orndoff,,,"SVP, NFS",0,974157,230435,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Jacqueline Sellers,,,Assistant Secretary,0,287588,171076,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Arthur Southam,,,"EVP, Health Plan Operations",0,3230890,776312,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,839199,168061,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,William Wiechmann,,,Assistant Secretary,0,519827,227443,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Ruth Williams-Brinkley,,,Regional President - Northwest,0,48611,35651,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,330937,179627,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2447915,221897,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,930798039,201843129349302194,Keith Forrester,,,"VP, MSBD - Northwest",0,468036,164988,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,David Lake,,,"VP, Strategy & Health Plan Ops",0,438813,137802,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,Xuejun J Smith,,,Chief Financial Officer,0,344286,140183,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,930798039,201843129349302194,Stephen Shawn Barton,,,"Exec Dir, Revenue Cycle - NW",0,364973,105876,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Francisco Hurtarte,,,"VP, HR - Northwest",0,438878,209497,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Nancy L Lee,,,"VP, Quality & Service - NW",0,350674,278970,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Wendy N Watson,,,"VP, Ambulatory Care, Clin Svcs",0,436221,222482,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,Kenneth R Wright,,,"VP, Dental Care Svcs - NW",0,400252,114647,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,930798039,201843129349302194,George Halvorson,,,Chairman,0,28956,25716,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,J Neal Purcell,,,Director,0,48745,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Mark Charpentier,,,"VP, Mktg, Sls, Bus Dev & Comm",0,174160,23856,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Susan Mullaney,,,"VP, COO - NW",0,1454292,246464,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Karen Schartman,,,VP & CFO,0,840521,295384,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,930798039,201843129349302194,Gregory Adams,,,"EVP, Group President",0,6589138,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Ramon F Baez,,,Director,0,216956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Stephen Shawn Barton,,,"Exec Dir, Revenue Cycle - NW",0,470849,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kristin Bear,,,Assistant Secretary,0,488285,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Regina M Benjamin MD MBA,,,Director,0,195085,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Maryann Bodayle,,,Assistant Secretary,0,220553,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Mark Charpentier,,,"VP, Mktg, Sls, Bus Dev & Comm",0,198016,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Jeffery E Epstein,,,Director,0,209793,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Keith Forrester,,,"VP, MSBD - Northwest",0,633024,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Bernice Gould,,,Assistant Secretary,0,331645,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,George Halvorson,,,Chairman,0,54672,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Leslie S Heisz,,,Director,0,221011,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,David F Hoffmeister,,,Director,0,228956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Francisco Hurtarte,,,"VP, HR - Northwest",0,648375,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Judith A Johansen JD,,,Director,0,245223,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kim J Kaiser,,,Director,0,229212,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,David Lake,,,"VP, Strategy & Health Plan Ops",0,576615,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kathryn Lancaster,,,EVP & CFO,0,3723333,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Nancy L Lee,,,"VP, Quality & Service - NW",0,629644,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Andrew Mcculloch,,,Regional President - Northwest,0,4328698,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Thomas Meier,,,"SVP, Corporate Treasurer",0,1316262,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Susan Mullaney,,,"VP, COO - NW",0,1700756,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Janet O'Hollaren,,,Interim Regional President,0,883660,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Donald Orndoff,,,"SVP, NFS",0,1204592,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Edward Y W Pei,,,Director,0,245488,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Margaret E Porfido JD,,,Director,0,273015,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,J Neal Purcell,,,Director,0,48745,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Karen Schartman,,,VP & CFO,0,1135905,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Jacqueline Sellers,,,Assistant Secretary,0,458664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Richard Shannon MD,,,Director,0,208000,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Xuejun J Smith,,,Chief Financial Officer,0,484469,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Arthur Southam,,,"EVP, Health Plan Operations",0,4007202,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Cynthia A Telles PHD,,,Director,0,233956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Bernard Tyson,,,Chairman & CEO,0,16082753,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,1007260,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Eugene Washington MD,,,Director,0,193495,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Wendy N Watson,,,"VP, Ambulatory Care, Clin Svcs",0,658703,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,William Wiechmann,,,Assistant Secretary,0,747270,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Kenneth R Wright,,,"VP, Dental Care Svcs - NW",0,514899,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,510564,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,930798039,201843129349302194,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2669812,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,840591617,201713139349302526,Ramon F Baez,,,Director,0,152591,0,IRS990,Frm990PrtVIISctnA,X,,,,,
