,year,ein,object_id,taxpayer_name,form,source,compensation,INCOME_AMT,ASSET_AMT,REVENUE_AMT,TAX_PERIOD_y,NTEE_CD
254,2018,930977878,201910999349300146,ORGANIZATION FOR EDUCATIONAL TECHNOLOGY AND CURRICULUM,IRS990,part_i,1238284.0,34647050.0,11186029.0,2514656.0,201806.0,U41Z
5022,2018,930269205,201910989349301351,ROTARY CLUB OF PORTLAND,IRS990,part_i,114291.0,370665.0,172836.0,352313.0,201806.0,
2556,2018,943028590,201910989349301311,LAKE OSWEGO SCHOOL DISTRICT FOUNDATION INC,IRS990,part_i,0.0,1266080.0,1104165.0,1252877.0,201806.0,
1248,2018,931208532,201910989349300711,OSLC COMMUNITY PROGRAMS DBA OREGON COMMUNITY PROGRAMS,IRS990,part_i,2600496.0,3812681.0,3235936.0,3807635.0,201809.0,U20
7756,2018,936039301,201910989349200331,PTA CAPITOL HILL OREGON CONGRESS,IRS990EZ,ez_part_i,,142907.0,255908.0,105886.0,201806.0,
12786,2018,203000153,201910989349100501,JERRY AND DONNIS LAUSMANN FOUNDATION,IRS990PF,pf_part_i,,66.0,333226.0,,201812.0,T22
1922,2018,473200676,201910969349300706,OREGON NORTHWEST WORKFORCE INVESTMENT BOARD,IRS990,part_i,452839.0,2079497.0,410748.0,2079497.0,201806.0,J22
2386,2018,943079497,201910959349300046,JACKSON COUNTY CHILD ABUSE TASK FORCE INC DBA CHILDRENS ADVOCACY CENTER,IRS990,part_i,893480.0,1411539.0,1858162.0,1411539.0,201806.0,
4620,2018,271440140,201910959349300001,REACH ANOTHER,IRS990,part_i,12930.0,433934.0,246290.0,389956.0,201812.0,Q33
9176,2018,474751730,201910959349200101,HEARTWISE COMMUNITY LEARNING CENTER,IRS990EZ,ez_part_i,67645.0,91361.0,13987.0,91361.0,201812.0,B20
246,2018,931326405,201910949349301126,WESTERN RIVERS CONSERVANCY,IRS990,part_i,2572212.0,35644662.0,55765409.0,13594506.0,201809.0,C32
5616,2018,810604730,201910949349300346,PORTLAND ULTIMATE,IRS990,part_i,94016.0,300939.0,77893.0,300939.0,201812.0,N60
12212,2018,208915936,201910949349200201,SRCI FITNESS CENTER,IRS990EZ,ez_part_i,,13909.0,23167.0,13909.0,201812.0,E99
6290,2018,203892277,201910939349300716,FRIENDS OF THE VISUAL ARTS,IRS990,part_i,73127.0,235917.0,125071.0,226350.0,201812.0,A40
7056,2018,815215124,201910929349300961,GARLINGTON CENTER QALICB,IRS990,part_i,0.0,176518.0,14131899.0,176518.0,201806.0,P11
10492,2018,461226267,201910929349200231,UNDERDOG RAILROAD RESCUE,IRS990EZ,ez_part_i,,59160.0,3753.0,59160.0,201809.0,D20
632,2018,931300690,201910919349300741,FRIENDS OF THE CHILDREN,IRS990,part_i,1681483.0,10263676.0,9862246.0,7135577.0,201808.0,O30
8830,2018,261177717,201910889349301406,KALEIDOSCOPE FIGHTING LUPUS FORMERLY MOLLYS FUND FIGHTING LUPUS,IRS990,part_i,283591.0,102360.0,1131579.0,92637.0,201906.0,T30
300,2018,930611783,201910889349300226,ADAPT,IRS990,part_i,22992266.0,28334138.0,16559284.0,28317686.0,201806.0,
5710,2018,364541988,201910879349300921,CENTER FOR SUSTAINABLE ECONOMY,IRS990,part_i,164761.0,289772.0,99622.0,289772.0,201812.0,C30
9896,2018,432028495,201910879349200216,LIBERTY YOUTH BASEBALL,IRS990EZ,ez_part_i,,72210.0,39733.0,68057.0,201812.0,N99
5302,2018,237211862,201910869349301406,CLATSKANIE SENIOR CITIZENS INC,IRS990,part_i,10397.0,333860.0,412472.0,333860.0,201812.0,P81
1504,2018,680401509,201910869349301301,NEW BUILDINGS INSTITUTE,IRS990,part_i,1946472.0,2946191.0,2077464.0,2946191.0,201806.0,C052
4898,2018,930908560,201910869349300026,SUBLIMITY HARVEST FOUNDATION,IRS990,part_i,0.0,390088.0,327043.0,390088.0,201812.0,
12650,2018,465606823,201910869349200706,GOD IS LOVE INC,IRS990EZ,ez_part_i,,2200.0,177.0,2200.0,201812.0,P20
462,2018,930386852,201910859349301211,ROBISON JEWISH HOME,IRS990,part_i,12786105.0,17172148.0,60516897.0,17097107.0,201806.0,P750
1094,2018,930633354,201910859349301001,CONFEDERATION OF OREGON SCHOOL ADMINISTRATORS,IRS990,part_i,1774694.0,4619535.0,5243349.0,3981838.0,201806.0,
9352,2018,237218995,201910859349200321,OREGON SOCIETY OF ASSOCIATION MANAGEMENT,IRS990EZ,ez_part_i,,85404.0,42112.0,80850.0,201812.0,
10256,2018,930743789,201910859349200236,PRINEVILLE SWIM TEAM,IRS990EZ,ez_part_i,9275.0,64203.0,24954.0,59726.0,201812.0,N67
6856,2018,454198887,201910849349300546,ID FEDERATION INC CO VITAL TECHNICAL MARKETING INC,IRS990,part_i,0.0,187750.0,276706.0,187750.0,201811.0,S41
12078,2018,454503149,201910849349200326,SECOND CHANCE BIRD RESCUE AND REHAB,IRS990EZ,ez_part_i,,17082.0,1937.0,17082.0,201812.0,D20
12714,2018,936031416,201910819349200416,IZAAK WALTON LEAGUE SILVERTON CHAPTER,IRS990EZ,ez_part_i,,904.0,25800.0,904.0,201812.0,
7784,2018,931016076,201910819349200331,MARINE CORP LEAGUE,IRS990EZ,ez_part_i,32524.0,141519.0,113841.0,60263.0,201809.0,W30
8314,2018,910728312,201910819349200106,PACIFIC NW STEEL FABRICATORS,IRS990EZ,ez_part_i,,119532.0,152022.0,103838.0,201812.0,
174,2018,930878944,201910809349300641,MEDICAL TEAMS INTERNATIONAL,IRS990,part_i,15427644.0,54791815.0,32345042.0,53372388.0,201809.0,Q300
812,2018,930386885,201910809349300546,EASTER SEALS OREGON,IRS990,part_i,2651183.0,7258768.0,1918380.0,7187374.0,201808.0,
642,2018,931134865,201910809349300246,PORTLAND CENTER STAGE,IRS990,part_i,5004312.0,10088509.0,3277841.0,9508072.0,201806.0,A650
4312,2018,931295272,201910779349300846,COLUMBIA COUNTY CHILD ABUSE ASSESSM,IRS990,part_i,311889.0,503099.0,226109.0,486734.0,201806.0,I72
8422,2018,936032231,201910779349300716,COLUMBIA RIVER PENSIONERS MEMORIAL ASSOC,IRS990,part_i,600.0,114851.0,1114848.0,114851.0,201806.0,
1052,2018,930784998,201910779349300026,BENTON COUNTY HISTORICAL SOCIETY,IRS990,part_i,268877.0,4858968.0,14228094.0,2154737.0,201806.0,A800
2364,2018,930519716,201910759349300416,CRATER LAKE NATURAL HISTORY ASSOC INC,IRS990,part_i,274883.0,1431590.0,1064094.0,765923.0,201809.0,
9138,2018,931248016,201910759349100301,NORTH STAR FOUNDATION,IRS990PF,pf_part_i,,92685.0,611088.0,,201806.0,T20Z
6078,2018,931067591,201910749349300926,DAVID DOUGLAS EDUCATIONAL FOUNDATION,IRS990,part_i,0.0,252188.0,586054.0,128805.0,201806.0,Z99Z
7908,2018,930878196,201910749349200241,NEWBERG BAMBINO LEAGUE,IRS990EZ,ez_part_i,0.0,136388.0,67178.0,118813.0,201809.0,O20Z
3986,2018,814453786,201910739349301601,MORRISON FOUNDATION,IRS990,part_i,0.0,580614.0,664231.0,561437.0,201806.0,P12
4724,2018,931321009,201910739349301221,CLATSOP COUNTY JUNIOR MARKET AUCTION ASSOCIATION,IRS990,part_i,0.0,419232.0,13789.0,419232.0,201812.0,D99
6764,2018,936031196,201910739349301121,OREGON ELECTRIC RAILWAY HISTORICAL SOCIETY INC,IRS990,part_i,0.0,197359.0,2396754.0,195291.0,201812.0,A500
2608,2018,930718181,201910739349300546,LA PINE MOOSE LODGE 2093,IRS990,part_i,75597.0,1212595.0,592164.0,344615.0,201804.0,
2762,2018,463206790,201910739349300321,WASHINGTON PARK TRANSPORTATION MANAGEMENT ASSOCIATION,IRS990,part_i,256574.0,1091808.0,836722.0,1091808.0,201806.0,S20
9216,2018,203465334,201910739349200531,ESTACADA AREA COMMUNITY EVENTS,IRS990EZ,ez_part_i,,89938.0,51172.0,29516.0,201807.0,P20
11096,2018,930829479,201910739349200446,KLAMATH SPORTSMANS PARK ASSOC INC,IRS990EZ,ez_part_i,,46287.0,65212.0,46287.0,201812.0,N30
9210,2018,931036770,201910739349200016,UNITED STATES ADULT CYSTIC FIBROSIS ASSOCIATION,IRS990EZ,ez_part_i,,90177.0,422069.0,90177.0,201812.0,Z99Z
5304,2018,352335421,201910729349300911,BADGER CREEK MEMBERS CLUB INC,IRS990,part_i,105081.0,333795.0,76950.0,326529.0,201804.0,N61
5442,2018,931045725,201910729349300831,JOHN DAY GOLF CLUB,IRS990,part_i,107518.0,315978.0,134955.0,291860.0,201812.0,
1312,2018,930900119,201910729349300131,CLACKAMAS WOMENS SERVICES,IRS990,part_i,1882022.0,3583034.0,1993585.0,3551706.0,201806.0,P43Z
12436,2018,930396580,201910729349200791,MOONSHINE DITCH COMPANY,IRS990EZ,ez_part_i,2000.0,8033.0,18276.0,8033.0,201812.0,Y22
5882,2018,931321755,201910719349301116,TUALATIN VALLEY YOUTH FOOTBALL MERWIN,IRS990,part_i,21900.0,271150.0,60490.0,271150.0,201812.0,N65
4574,2018,930363587,201910719349301021,FOREST INDUSTRIES TELECOMMUNICATIONS INC,IRS990,part_i,254568.0,442717.0,342281.0,403786.0,201812.0,
1776,2018,931276816,201910719349301011,VOLUNTEERS IN MEDICINE CLINIC,IRS990,part_i,844857.0,2323296.0,2445072.0,2141651.0,201809.0,E30
4412,2018,463091737,201910719349300316,PORTLAND ECONOMIC INVESTMENT CORPORATION CO JEFFREY C WOLFSTONE,IRS990,part_i,0.0,480558.0,2305786.0,480558.0,201806.0,W99
3934,2018,364588657,201910719349300101,OREGON SCHOOL-BASED HEALTH ALLIANCE,IRS990,part_i,279072.0,590763.0,373820.0,590763.0,201806.0,E70
518,2018,943034161,201910709349301206,MARION-POLK FOOD SHARE,IRS990,part_i,2646791.0,13983719.0,6715343.0,13825193.0,201806.0,K31Z
6240,2018,264323129,201910709349301121,NORTHERN CALIFORNIA TRIBAL COURT COALITION,IRS990,part_i,54149.0,239511.0,86092.0,239511.0,201809.0,I70
484,2018,930399051,201910709349300636,GIRL SCOUTS OF OREGON AND SW WASHINGTON INC,IRS990,part_i,5570613.0,15567004.0,18989626.0,8798193.0,201809.0,O420
8306,2018,273395052,201910709349200951,SHELDON COLLEENS INC,IRS990EZ,ez_part_i,,119792.0,17088.0,119792.0,201812.0,B11
9006,2018,473126062,201910709349200806,BRAVA OPERA THEATER,IRS990EZ,ez_part_i,1233.0,96561.0,1943.0,92668.0,201806.0,A6A
3482,2018,930952197,201910679349301611,ORGANIZATION FOR ECONOMIC INITIATIVES INC,IRS990,part_i,537784.0,759093.0,411689.0,759093.0,201806.0,S40
1912,2018,931222072,201910679349301416,VERITAS SCHOOL,IRS990,part_i,1210004.0,2103386.0,3119794.0,2057926.0,201806.0,B20Z
9484,2018,262032672,201910679349200311,MYCHAL RUSHWALD FOUNDATION,IRS990EZ,ez_part_i,,81971.0,12963.0,81971.0,201712.0,F99
12056,2018,203502211,201910669349200431,BLACKSOX BASEBALL,IRS990EZ,ez_part_i,,17431.0,2593.0,17431.0,201810.0,N63
8326,2018,462422881,201910659349200606,CORNER CUP INC,IRS990EZ,ez_part_i,65624.0,118945.0,1200.0,90451.0,201812.0,P99
9340,2018,454715889,201910659349200511,TRASH FOR PEACE,IRS990EZ,ez_part_i,51148.0,85684.0,31275.0,85684.0,201812.0,C30
7442,2018,412190889,201910659349200306,OREGON SCHOOL FOOD SERVICE ASSOC GLADHEIM,IRS990EZ,ez_part_i,,157687.0,90338.0,136911.0,201807.0,B90
9486,2018,455511705,201910659349200136,ASTOR PARENT TEACHER STUDENT ORGANIZATION,IRS990EZ,ez_part_i,,81952.0,38660.0,38889.0,201806.0,B11
9108,2018,930954099,201910639349301011,VINTAGE TROLLEY INC,IRS990,part_i,0.0,93621.0,400700.0,93621.0,201812.0,Z99Z
3172,2018,930547553,201910639349300891,SAMARITAN VILLAGE INC,IRS990,part_i,145999.0,877292.0,2558121.0,877292.0,201806.0,L21Z
8970,2018,930320709,201910639349300021,NYSSA-NAMPA SUGARBEET GROWERS ASSOC,IRS990,part_i,19509.0,97279.0,151353.0,97279.0,201812.0,
9448,2018,330749352,201910629349100201,LAPID FAMILY CHARITABLE FDN,IRS990PF,pf_part_i,,83055.0,213163.0,,201812.0,T22Z
7576,2018,460855296,201910619349300511,TOTAL RELEASE BASKETBALL,IRS990,part_i,0.0,150937.0,34648.0,150937.0,201808.0,N62
10354,2018,813185334,201910619349200116,PDX-VAN 12 STEP RECOVERY LEAGUE,IRS990EZ,ez_part_i,,61672.0,16670.0,61672.0,201812.0,N63
8614,2018,474247572,201910609349200301,OPERATION CODE,IRS990EZ,ez_part_i,,108653.0,32567.0,108653.0,201812.0,W19
2404,2018,930843878,201910589349301551,MT HOOD SKI EDUCATION FOUNDATION,IRS990,part_i,306901.0,1384363.0,444684.0,718722.0,201806.0,
12572,2018,931313553,201910589349200246,HOPE VILLAGE FOUNDATION INC,IRS990EZ,ez_part_i,,3971.0,71014.0,3971.0,201809.0,P11
10804,2018,204720946,201910589349200016,BUSINESS DIVERSITY INSTITUTE,IRS990EZ,ez_part_i,,52665.0,51413.0,52665.0,201812.0,B990
3042,2018,263710345,201910579349301031,COMMUNITY ROOTS SCHOOL,IRS990,part_i,722960.0,928910.0,235266.0,885112.0,201806.0,B20
1768,2018,870691702,201910579349300631,EDDYVILLE CHARTER SCHOOL,IRS990,part_i,1595099.0,2337811.0,1776609.0,2337811.0,201806.0,B29
6220,2018,931261640,201910569349300626,CASA FOR CHILDREN OF KLAMATH COUNTY,IRS990,part_i,151808.0,240956.0,106586.0,154537.0,201806.0,I21
8782,2018,931308934,201910569349200526,CELEBRATE MILWAUKIE INC,IRS990EZ,ez_part_i,,103796.0,60908.0,103796.0,201812.0,A80
7586,2018,821116795,201910569349200021,SKOPOS CHRISTIAN SCHOOL,IRS990EZ,ez_part_i,63974.0,150405.0,27660.0,126002.0,201806.0,B24
2430,2018,931103293,201910539349301166,NK MURPHY EDUCATION CORPORATION,IRS990,part_i,884561.0,1369711.0,2459075.0,1321908.0,201806.0,
1824,2018,530259080,201910539349300416,SHEET METAL WORKERS LOCAL 100 APPRENT TRUST FUND OF THE WASH DC AREA,IRS990,part_i,998260.0,2247629.0,1980482.0,2247629.0,201806.0,
2596,2018,930386902,201910529349301366,PORTLAND YOUTH PHILHARMONIC ASSOCIATION,IRS990,part_i,498740.0,1221479.0,3926820.0,1210169.0,201805.0,A69Z
180,2018,930814638,201910529349300721,OREGON PUBLIC BROADCASTING,IRS990,part_i,16819713.0,53369925.0,86021919.0,40366060.0,201806.0,A300
9924,2018,931233122,201910529349200441,PTA DAVINCI ARTS MIDDLE SCHOOL,IRS990EZ,ez_part_i,,71416.0,63322.0,36756.0,201806.0,
10766,2018,900982755,201910529349200131,MERRY HEART CHILDRENS CAMP,IRS990EZ,ez_part_i,,53985.0,114643.0,52942.0,201812.0,E86
10714,2018,272758567,201910529349200101,LIFTED IN FAITH INC,IRS990EZ,ez_part_i,43535.0,55114.0,6576.0,54994.0,201812.0,X20
6350,2018,454844162,201910519349300446,BLUE MOUNTAINS FOREST PARTNERS,IRS990,part_i,97297.0,231544.0,211902.0,231544.0,201812.0,C30
11864,2018,271791873,201910519349200626,FAR WEST MORGAN HORSE SHOW INC,IRS990EZ,ez_part_i,,24189.0,21380.0,24189.0,201810.0,N69
6584,2018,931067999,201910509349300316,OREGON AG FEST INC,IRS990,part_i,37450.0,211378.0,263837.0,209803.0,201806.0,K20Z
3774,2018,931271238,201910509349300236,BEAVERTON ARTS FOUNDATION INC,IRS990,part_i,53921.0,633640.0,1767917.0,580264.0,201806.0,A60
7832,2018,931269138,201910509349201011,COLUMBIA GORGE ORCHESTRA ASSOCIATION,IRS990EZ,ez_part_i,,139054.0,43035.0,139054.0,201806.0,A69
11380,2018,931010259,201910509349200641,PTO MOUNT SCOTT,IRS990EZ,ez_part_i,,38259.0,25206.0,29232.0,201806.0,B94Z
11318,2018,260245940,201910509349200301,PHOENIX HOUSE,IRS990EZ,ez_part_i,,40068.0,1.0,40068.0,201812.0,I31
12796,2018,266048651,201910509349100601,LAWRENCE E TOKARSKI CHARITABLE TRUST,IRS990PF,pf_part_i,0.0,41.0,8232.0,,201812.0,T20
8478,2018,911806360,201910499349200601,EMERALD AQUATICS INC,IRS990EZ,ez_part_i,35330.0,113084.0,30634.0,113084.0,201812.0,N66Z
3868,2018,201310964,201910499349100406,PINKY AND JOE BRIER FOUNDATION,IRS990PF,pf_part_i,,605433.0,894756.0,,201805.0,T23
2072,2018,141872327,201910479349300416,FAMILY TREE RELIEF NURSERY,IRS990,part_i,1428569.0,1815754.0,679044.0,1804632.0,201806.0,I72
4094,2018,264572130,201910479349300401,MCKENZIE MONTESSORI INSTITUTE INC,IRS990,part_i,353092.0,559109.0,29002.0,559109.0,201803.0,B24
100,2018,930281321,201910469349302456,SILVERTON HEALTH DBA LEGACY SILVERTON HEALTH,IRS990,part_i,61943047.0,132100399.0,47221162.0,132100399.0,201803.0,E220
3264,2018,930913392,201910469349302411,SILVERTON HEALTH FOUNDATION,IRS990,part_i,0.0,836963.0,7736591.0,836963.0,201803.0,
428,2018,237017276,201910469349302261,GOOD SAMARITAN FOUNDATION,IRS990,part_i,0.0,18051382.0,97855019.0,12985851.0,201803.0,E11
4006,2018,930794951,201910469349302216,MT HOOD MEDICAL CENTER FOUNDATION,IRS990,part_i,0.0,576878.0,2921829.0,527203.0,201803.0,T30
2700,2018,911826399,201910469349302106,OREGON COAST VISITORS ASSOCIATION INC,IRS990,part_i,192009.0,1142898.0,218833.0,1142898.0,201806.0,S41
4096,2018,814643539,201910469349301671,FINANCIAL BEGINNINGS OREGON,IRS990,part_i,288142.0,558574.0,257711.0,558574.0,201806.0,P51
8448,2018,936030702,201910469349200961,GRANDE RONDE SYMPHONY ASSOCIATION,IRS990EZ,ez_part_i,,114042.0,249880.0,78158.0,201806.0,
5908,2018,930202833,201910459349302151,KEEP OREGON GREEN ASSOCIATION INC,IRS990,part_i,101567.0,268616.0,299014.0,264217.0,201806.0,M240
3204,2018,930626175,201910459349302071,CLACKAMAS SERVICE CENTER,IRS990,part_i,260819.0,860586.0,608893.0,846352.0,201806.0,P28Z
2966,2018,930562020,201910459349301776,CORVALLIS MONTESSORI SOCIETY INC,IRS990,part_i,691283.0,965764.0,902174.0,965764.0,201806.0,B21Z
4834,2018,930812789,201910459349301546,OREGON MOZART PLAYERS,IRS990,part_i,213719.0,398332.0,651270.0,391836.0,201806.0,A68Z
1424,2018,930476873,201910459349301471,HOLT INTERNATIONAL FOUNDATION OF CHINA,IRS990,part_i,510829.0,3181503.0,97629.0,3181503.0,201809.0,
1982,2018,421560891,201910459349301351,MOUNTAINSTAR FAMILY RELIEF NURSERY,IRS990,part_i,1367540.0,1966810.0,953221.0,1857264.0,201806.0,P40
886,2018,931248274,201910459349301306,BONNEVILLE ENVIRONMENTAL FOUNDATION,IRS990,part_i,1816371.0,6494035.0,16549518.0,6494035.0,201803.0,C20
4722,2018,462698843,201910459349301261,CANNON BEACH ACADEMY,IRS990,part_i,257998.0,419411.0,151137.0,419411.0,201806.0,B29
4660,2018,870452722,201910459349300101,LIBERTY RESTORATION INC,IRS990,part_i,111368.0,426957.0,6235039.0,371937.0,201806.0,A800
9230,2018,931136640,201910459349201306,ROGUE CANINE AGILITY INC,IRS990EZ,ez_part_i,,89545.0,50435.0,89545.0,201812.0,D61
6516,2018,931197298,201910449349301626,FRIENDS OF THE TUALATIN RIVER NATIONAL WILDLIFE REFUGE,IRS990,part_i,164686.0,217589.0,310638.0,184542.0,201809.0,C99Z
9424,2018,943195006,201910449349301621,RUBUS INC,IRS990,part_i,19358.0,83669.0,427566.0,83669.0,201809.0,L20
6598,2018,463534725,201910449349301416,SHELTERCARE 499 PROJECT,IRS990,part_i,0.0,210875.0,3707513.0,210875.0,201806.0,F20
700,2018,930569254,201910449349300841,NEW DIRECTIONS NORTHWEST INC,IRS990,part_i,6003136.0,9254124.0,11088673.0,9254124.0,201806.0,F220
1458,2018,930578714,201910449349300636,OREGON ENVIRONMENTAL COUNCIL,IRS990,part_i,1714732.0,3088441.0,3018857.0,3088441.0,201803.0,C010
3648,2018,931262846,201910439349301331,NEIGHBORS FOR KIDS,IRS990,part_i,361833.0,682196.0,1020167.0,682196.0,201812.0,F19
2840,2018,931318052,201910439349300336,SAVING GRACE INC AKA SAVING GRACE PET ADOPTION CENTER,IRS990,part_i,466942.0,1049149.0,1840766.0,844212.0,201806.0,D20
10624,2018,930874410,201910439349200816,LITTLE LEAGUE BASEBALL INC 4370701 SOUTH SALEM LL,IRS990EZ,ez_part_i,,56885.0,79657.0,56885.0,201809.0,
4450,2018,237207991,201910429349301356,NESKOWIN VALLEY SCHOOL,IRS990,part_i,301196.0,471992.0,526527.0,459926.0,201806.0,
5862,2018,930252900,201910429349301236,PHI GAMMA DELTA,IRS990,part_i,0.0,272585.0,485531.0,272585.0,201808.0,
1300,2018,473187533,201910429349301146,EAST CASCADES WORKFORCE INVESTMENT BOARD,IRS990,part_i,462481.0,3616586.0,626063.0,3616586.0,201806.0,J20
1432,2018,943113708,201910429349301136,SERENITY LANE HEALTH SERVICES,IRS990,part_i,904919.0,3148149.0,38591221.0,2925485.0,201803.0,F22Z
12984,2018,461684147,201910429349301086,SERENITY LANE HEALTH SERVICES FOUNDATION,IRS990,part_i,0.0,0.0,0.0,0.0,201803.0,P99
2852,2018,930951533,201910429349300441,UMPQUA VALLEY CHRISTIAN SCHOOLS,IRS990,part_i,646472.0,1039602.0,5053772.0,939574.0,201807.0,B24Z
9542,2018,237035377,201910429349200431,SOROPTIMIST INTERNATIONAL ASHLAND,IRS990EZ,ez_part_i,,80671.0,53273.0,72057.0,201806.0,I70
2190,2018,931265440,201910429349100601,J FRANK SCHMIDT FAMILY CHARITABLE FOUNDATION,IRS990PF,pf_part_i,0.0,1644842.0,5188633.0,,201809.0,T20
5872,2018,930974745,201910429349100406,CAMP 18 LOGGING MUSEUM INC,IRS990PF,pf_part_i,,271774.0,1186160.0,,201803.0,
7932,2018,931300861,201910429349100261,LOCKARD FAMILY FOUNDATION,IRS990PF,pf_part_i,,135333.0,354307.0,,201809.0,T22
12120,2018,330527279,201910429349100011,TWELVE ELEVEN PRESS,IRS990PF,pf_part_i,,16056.0,27879.0,,201904.0,
10526,2018,930782729,201910409349301401,OREGON COUNCIL OF TEACHERS OF ENGLISH CO ULRICH H HARDT,IRS990,part_i,0.0,58294.0,193499.0,58294.0,201808.0,B20C
2012,2018,931311037,201910399349301176,LIGHTHOUSE SCHOOL,IRS990,part_i,1252536.0,1921128.0,1637960.0,1921128.0,201806.0,B29
9770,2018,943344711,201910399349200801,ENERGY MEDICINE INSTITUTE,IRS990EZ,ez_part_i,,75349.0,51344.0,75349.0,201809.0,H90
10780,2018,203645281,201910399349200101,RISE-UP INC,IRS990EZ,ez_part_i,,53540.0,16266.0,53540.0,201812.0,Q33
3556,2018,930800814,201910399349100701,FAYE AND LUCILLE STEWART FOUNDATION,IRS990PF,pf_part_i,48500.0,727186.0,9562672.0,,201809.0,
8364,2018,134331873,201910389349301106,OREGON LIABILITY REFORM COALITION,IRS990,part_i,0.0,117327.0,185062.0,117327.0,201803.0,S41
7972,2018,900037691,201910389349200011,SERVICE EMPLOYEES INTERNATIONAL 200 LOCAL DEPT OF HUMAN SERVICES,IRS990EZ,ez_part_i,,133339.0,158244.0,133339.0,201809.0,
12598,2018,931230410,201910389349100011,LEO ADLER MEMORIAL PARKWAY INC,IRS990PF,pf_part_i,,3383.0,58540.0,,201806.0,C34Z
5326,2018,911369630,201910379349301311,MONTESSORI FOUNDATION OF WASHINGTON,IRS990,part_i,236811.0,331218.0,302834.0,325467.0,201806.0,
310,2018,930354176,201910379349301271,MORRISON CHILD AND FAMILY SERVICES,IRS990,part_i,18895286.0,27214688.0,11906187.0,27131091.0,201806.0,E50
3228,2018,510136116,201910379349301216,ROSEBURG RESCUE MISSION LIGHTHOUSE OF GOD MISSION INC,IRS990,part_i,281736.0,852121.0,2834432.0,852121.0,201812.0,L410
2590,2018,141846714,201910379349300546,BEND SCIENCE STATION,IRS990,part_i,194367.0,1226560.0,2279183.0,1226560.0,201808.0,B80
2744,2018,271714059,201910369349300316,SUNNY WOLF CHARTER SCHOOL,IRS990,part_i,779610.0,1100521.0,891505.0,1100521.0,201806.0,B20
8784,2018,320292948,201910369349200851,BUILDING BLOCKS 4 KIDS INC,IRS990EZ,ez_part_i,,103714.0,65082.0,78410.0,201806.0,P60
10546,2018,930675895,201910369349200741,VILLAGE PRESCHOOL OF PORTLAND INC,IRS990EZ,ez_part_i,39446.0,57997.0,31556.0,56864.0,201806.0,
6658,2018,936096495,201910359349301216,FOUNDATION OF THE ROTARY CLUB OF HILLSBORO,IRS990,part_i,0.0,205359.0,191484.0,67332.0,201806.0,
5892,2018,943149720,201910359349300611,CIVIC AUDITORIUM HISTORIC,IRS990,part_i,32133.0,269303.0,1860809.0,268720.0,201812.0,A800
1074,2018,237254097,201910359349300141,INTEGRATED SUPPORTS FOR LIVING INC,IRS990,part_i,3555983.0,4763660.0,5111745.0,4748953.0,201806.0,L20Z
8120,2018,931166961,201910339349200706,AMIGOS EYECARE PACIFIC UNIVERSITY COLLEGE OF OPTOMETRY,IRS990EZ,ez_part_i,,127462.0,136492.0,109742.0,201812.0,Q300
466,2018,930884929,201910329349301316,NEIGHBORIMPACT,IRS990,part_i,6877302.0,17021083.0,9394850.0,17011313.0,201806.0,P280
