EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
201777710,FRIENDS OF MENUCHA FOUNDATION,% NANITA K MCILHATTAN,38711 E HISTORIC COLUMBIA RIVER HWY,CORBETT,OR,97019-9728,0000,03,3,1000,200412,1,16,000000000,1,01,201712,4,3,01,0,12,150521,66539,66539,A112,
201782610,DISJECTA CONTEMPORARY ART CENTER INC,% BRYAN SUERETH,8371 N INTERSTATE AVE,PORTLAND,OR,97217-6716,0000,03,3,1000,200502,1,15,000000000,1,01,201612,4,4,01,0,12,310969,476488,457417,A20,
201784553,UNIONS FOR KIDS,% ROBERT WILLIAMSON,2379 NE 178TH AVE 16,PORTLAND,OR,97230-5957,0000,03,3,1000,200412,1,16,000000000,1,01,201612,2,1,02,0,12,17633,2571,2571,E192,
201787653,CHRISTMAS FAMILY ADOPTION FOUNDATION,% MIKE BURRIGHT,433 ALDERWOOD PL,OREGON CITY,OR,97045-3503,0000,03,3,1000,200601,1,15,000000000,1,01,201802,0,0,02,0,02,0,0,0,P12,
201794052,TIOGA SPORTS PARK ASSOCIATION INC,% KEN SJOGREN,PO BOX 293,COQUILLE,OR,97423-0293,0000,03,3,2000,200412,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N40,
201799618,COMPANION ANIMAL PARASITE COUNCIL INC,,6331 WALINA CT SE,SALEM,OR,97317-6973,0000,03,3,2000,200706,1,04,000000000,1,01,201712,6,5,00,1,12,2170095,534083,,D5,
201810112,INTERNATIONAL FEDERATION OF FLY FISHERS INC,% MIKE MCCOY,PO BOX 2374,ROSEBURG,OR,97470-0504,9453,03,9,2000,196909,1,16,059350349,1,01,201712,0,0,02,0,12,0,0,0,,UMPQUA VALLEY FLY FISHERS
201814901,OREGON WORLD ORGANIZATION OF CHINA PAINTERS,% JULIE JOHNSON,3119 CENTURY WAY,MEDFORD,OR,97504-8366,0000,03,3,1000,201509,1,16,000000000,1,01,201805,0,0,02,0,05,0,0,0,A40,
201816376,MARK 2 MINISTRIES INC,,PO BOX 176,NEWBERG,OR,97132-0176,0000,03,3,1000,200606,1,16,000000000,1,01,201712,5,5,01,0,12,827840,599695,595619,P82,
201821723,ROSE CITY ROLLERS,% CHRISTINE GOLIGHTLY,PO BOX 86885,PORTLAND,OR,97286-0885,0000,03,3,2000,200711,1,16,000000000,1,01,201712,4,5,01,0,12,321331,675598,621656,N70,
201824854,GOTTA GO CORPORATION,,PO BOX 783,NORTH BEND,OR,97459-0061,0000,03,3,7000,200507,1,15,000000000,1,01,201712,4,4,01,0,12,335779,390304,380243,X20,
201832605,SALEM BUDDHIST ASSOCIATION,% TE-YANG YU,1485 MILL ST SE,SALEM,OR,97301-6332,0000,03,3,7000,200709,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
201832621,TOASTMASTERS INTERNATIONAL,% GATEWAY TOASTMASTERS,PO BOX 50232,EUGENE,OR,97405-0973,0820,03,9,2000,194505,1,16,059319000,5,01,201812,0,0,02,0,12,0,0,0,N500,8553 GATEWAY TOASTMASTERS
201834570,OREGON COAST SCENIC RAILROAD,% SCOTT WICKERT,PO BOX 669,TILLAMOOK,OR,97141-0669,0000,03,3,1000,200506,1,16,000000000,1,01,201612,4,5,01,0,12,325675,640616,640616,A80,
201844647,PROMETHEAN GENESIS,% CORPORATION TRUST CO OF NEVADA,PO BOX 599,ENTERPRISE,OR,97828-0599,0000,03,3,1000,200601,1,04,000000000,1,01,201712,7,1,00,1,12,8447411,8007,,T22,
201845969,ROGUE VALLEY PEACE CHOIR,% MARTIN H LEVINE,PO BOX 825,ASHLAND,OR,97520-0028,0000,03,3,1000,200501,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,A6B,
201850981,NATIONAL CRISIS RESPONSE CANINES,% SUE DOLEZAL,1310 SE ARMOUR RD STE 8,BEND,OR,97702-1496,0000,03,3,1000,200603,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,M20,
201861195,FRIENDS OF THE COQUILLE LIBRARY FOUNDATION INC,% ANNE CONNER,105 N BIRCH ST,COQUILLE,OR,97423-1223,0000,03,3,1000,200603,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,B12,
201867452,HILLSBORO FIREFIGHTERS RANDOM ACTS INC,% TED R WHITEMAN,PO BOX 895,HILLSBORO,OR,97123-0895,0000,03,3,1000,200607,1,15,000000000,1,01,201612,4,2,02,0,12,249594,23046,23046,P60,
201886783,NORTHWEST INSTITUTE FOR DEMOCRATIC EDUCATION INC,% LAURA E STINE,26020 CLAY DR,VENETA,OR,97487-9611,0000,03,3,2000,200709,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B020,IDE NORTHWEST
201887272,TRYON LIFE COMMUNITY FARM,% BRENNA BELL,11640 SW BOONES FERRY RD,PORTLAND,OR,97219-7736,0000,03,3,1000,200509,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,,
201892084,SPECIAL HOOP CAMP INCORPORATED,% STEVE GARRITY,16230 NW GIANOLA CT,BEAVERTON,OR,97006-6365,0000,03,3,2000,201401,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N62,
201893556,LACHAPELLE FOUNDATION FOR THE ARTS,% DAVID LACHAPELLE,PO BOX 6917,PORTLAND,OR,97228-6917,0000,03,3,1000,201406,1,03,000000000,1,01,201712,1,1,00,1,12,1,1,,A99,
201893774,SHERWOOD EDUCATION ASSOCIATION,% APRIL DEWEES,7131 SW SAGERT ST UNIT 104,TUALATIN,OR,97062-8295,0000,05,3,1000,201407,2,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,Y99,
201903800,BOLA MOYO,% CARA JAMES,2635 SE 14TH AVE,PORTLAND,OR,97202-1162,0000,03,3,1200,200503,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,G81,
201919433,FOUNDATIONS FOR TOMORROW INC,,PO BOX 252,FOREST GROVE,OR,97116-0252,0000,03,3,1000,200606,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,T20,
201924324,THE HEART OF IT FOUNDATION INC,% JAMES W CARSON PHD,2324 SW MITCHELL ST,PORTLAND,OR,97239-2127,0000,03,3,2000,201409,1,15,000000000,1,01,201712,1,0,02,0,12,67,0,0,P50,HEART OF IT
201927900,DOWN SYNDROME NETWORK OREGON,% BRUCE KERR,PO BOX 1379,LAKE GROVE,OR,97035-0379,0000,03,3,1200,200506,1,15,000000000,1,01,201712,4,3,01,0,12,131655,78600,50909,G122,
201930677,NORTH COAST SCHOLARSHIP FOUNDATION,% EDWARD J NIMMO,8805 SW WOODSIDE DR,PORTLAND,OR,97225-1745,0000,03,3,1000,200601,1,04,000000000,1,01,201712,5,4,00,1,12,504548,177612,,B82,
201931330,CEDAR RIDGE MIDDLE SCHOOL PTC,% ARON ESLINGER,PO BOX 547,SANDY,OR,97055-0547,0000,03,3,1000,200505,1,16,000000000,0,01,201708,0,0,02,0,08,0,0,0,B94,
201939535,BUILDING COMMISSIONING CERTIFICATION BOARD,% ELIZABETH FISCHER,1600 NW COMPTON DRIVE ROOM 200,BEAVERTON,OR,97006-0000,0000,06,3,1000,200510,2,00,000000000,1,01,201712,1,3,01,0,12,8030,89100,89100,S41,
201947103,CENTRAL OREGON RUNNING KLUB,% DEREK HAYNER,PO BOX 415,BEND,OR,97709-0415,0000,03,3,1200,200606,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
201949265,NORTHWEST GUIDES AND ANGLERS ASSOCIATION,% BOB REES,PO BOX 3208,CLACKAMAS,OR,97015-3208,0000,06,3,1000,201305,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S41,
201953005,GRANTS PASS UNIVERSITY WOMEN CHARITABLE FUND,% EDITH DECKER,PO BOX 1812,GRANTS PASS,OR,97528-0154,0000,03,3,2000,200509,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,B82,
201956025,HAITIAN SUSTAINABLE DEVELOPMENT FOUNDATION,% MICHAEL SCHAPIRO,PO BOX 11233,EUGENE,OR,97440-3433,0000,03,3,1000,200701,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,P20,
201961690,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,% CHARLOTTE BIRDWELL,84950 TRIANGLE STATION RD,MILTON FRWTR,OR,97862-6887,0776,03,9,2000,194501,1,16,059000000,5,01,201708,0,0,02,0,08,0,0,0,,36056 FRIENDS OF MAC-HI FFA
201962411,FRANK AND LINDA MORSE FAMILY FOUNDATION,% J FRANKLIN MORSE,3616 NW EAGLE VIEW DR,ALBANY,OR,97321-9336,0000,03,3,1000,200503,1,04,000000000,1,01,201712,6,5,00,1,12,1266072,971200,,T22,
201975263,FOREST PARK ELEMENTARY SCHOOL FOUNDATION,% KEVIN ROSS,9935 NW DURRETT ST,PORTLAND,OR,97229-9183,0000,03,3,2000,200602,1,15,000000000,1,01,201806,4,4,01,0,06,196683,376423,246528,B122,
201993115,KLAMATH-LAKE FOREST HEALTH PARTNERSHIP,% ANNE C MALONEY,3200 DELAP RD,KLAMATH FALLS,OR,97601-5211,0000,03,3,1000,200503,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,C36,
202012406,NORTHWEST PROFESSIONAL DANCE PROJECT,% SARAH SLIPPER,PO BOX 42488,PORTLAND,OR,97242-0488,0000,03,3,2000,200509,1,16,000000000,1,01,201710,6,6,01,0,10,1311052,1553662,1517422,A6E,NORTHWEST DANCE PROJECT
202016394,BROTHERS OF LAVENDER LIGHT,% CORT D BRUMFIELD,9002 NE WEBSTER ST,PORTLAND,OR,97220-4628,0000,03,3,1000,200507,1,10,000000000,2,01,,0,0,06,0,12,,,,X90,
202021524,2828 CORBETT INC,% STACEY HENRIQUEZ,1600 SW 4TH AVE STE 730,PORTLAND,OR,97201-5519,0000,02,3,1000,200602,2,00,000000000,1,01,201706,6,4,01,0,06,3480048,462300,462300,Y99,
202021613,SILVERTON HIGH SCHOOL ALUMNI ASSOCIATION,% MASON BRANSTETTER,303 OAK ST,SILVERTON,OR,97381-1718,0000,03,3,2100,200501,1,16,000000000,1,01,201806,6,3,01,0,06,1191592,76495,70444,B84,
202023570,RIVER COMMUNITY CHURCH,% RANDOLF REISWIG,2480 CUBIT ST,EUGENE,OR,97402-8717,0000,03,3,7000,200506,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
202028975,BRIDGE MEADOWS,,8502 N WAYLAND AVE,PORTLAND,OR,97203-3689,0000,03,3,1200,200506,1,15,000000000,1,01,201712,7,6,01,0,12,8144734,2788094,2647051,O50,
202031809,BOOK ORGANIZATIONS OF COLORADO INC,% KENN AMDAHL,PO BOX 1602,EUGENE,OR,97440-1602,0000,03,3,1000,200509,1,15,000000000,0,01,201712,0,0,02,0,12,0,0,0,B017,
202033108,MOREY FAMILY FOUNDATION,% ROBERT S MOREY,1536 SW HIGHLAND PKWY,PORTLAND,OR,97221-2630,0000,03,3,2000,200710,1,04,000000000,1,01,201708,4,1,00,1,08,108170,1,,B82,
202055739,DESIRE OF ALL CHILDREN,% LARREN COLE,PO BOX 185,NEW PINE CRK,OR,97635-0185,0000,03,3,7100,200701,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X80,
202063394,FREE MEN FOUNDATION,% JOSEPH J HABERMAN,6430 NW SISTERS PL,CORVALLIS,OR,97330-9243,0000,03,3,1000,200603,1,03,000000000,1,01,201712,4,3,00,1,12,259308,50000,,T23,
202071568,J VIRGIL & LORRAINE DUNBAR FOUNDATION,% JOHN DUNBAR,1800 BLANKENSHIP RD STE 450,WEST LINN,OR,97068-4198,0000,03,3,2000,200601,1,04,000000000,1,01,201712,4,0,00,1,12,253647,0,,B99,
202083959,OREGON COALITION FOR EDUCATING ANGLERS,% MARIE KEENE,17280 NW DAVIDSON RD,BANKS,OR,97106-8322,0000,03,3,1000,200503,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,D33,
202087631,LA PINE COMMUNITY KITCHEN,,PO BOX 813,LA PINE,OR,97739-0813,0000,03,3,1000,200601,1,15,000000000,1,01,201712,4,5,01,0,12,170762,704309,704309,K30,
202108211,OGWA MEMORIAL FUND,% DAVID PAYSINGER,PO BOX 21285,KEIZER,OR,97307-1285,0000,03,3,1200,200504,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,B82,
202124248,FLAMING ARROW MINISTRIES,% DEAN BLOEMENDAAL,3238 GAZLEY RD,MYRTLE CREEK,OR,97457-9419,0000,03,3,1700,200605,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,,
202127494,OREGON WATER POLO OFFICIALS ASSOCIATION INCORPORATED,% ROBERT NORTH,2235 SW VISTA AVE,PORTLAND,OR,97201-2380,0000,04,3,3000,201805,2,16,000000000,1,01,201712,2,4,01,0,12,20241,119284,119284,N67,
202134233,OREGON VINTAGE MACHINERY MUSEUM,% JAKE WINN,9550 SE 282ND AVE,BORING,OR,97009-8410,0000,03,3,2000,200512,1,16,000000000,1,01,201712,4,4,01,0,12,419913,114015,108178,A54,
202134522,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% PATRICK PARADIS,985 EVERGREEN RD,WOODBURN,OR,97071-2905,0239,04,9,3000,194012,2,00,911520000,5,01,201806,0,0,02,0,06,0,0,0,,83004 WOODBURN
202142525,LIFESTYLE HOSPICE FOUNDATION INC,% L KENT FIFE,2390 SW 4TH AVE,ONTARIO,OR,97914-1852,0000,03,3,1200,200510,1,15,000000000,1,01,201712,3,3,01,0,12,61156,83518,75194,P20,LIFESTYLE HOME MEDICAL SUPPLY
202154935,NORTHEAST COMMUNITY CENTER,% BRIAN RIFFLE,1630 NE 38TH AVE,PORTLAND,OR,97232-1801,0000,03,3,1000,200511,1,16,000000000,1,01,201712,6,6,01,0,12,2550962,1332846,1332846,P28,
202157309,OREGON RAIL USERS LEAGUE,% LANA BUTTERFIELD,PO BOX 1517,WILSONVILLE,OR,97070-1517,0000,06,3,2000,200603,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S40,ORULE
202166505,JEWISH COMMUNITY ORCHESTRA INC,% RALPH COHEN,25114,PORTLAND,OR,97298-0000,0000,03,3,1000,200508,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A69,
202181836,INDEPENDENT DEVELOPMENT ENTERPRISE ALLIANCE,% ROY JAY,PO BOX 2979,CLACKAMAS,OR,97015-2979,0000,03,3,2000,200503,1,15,000000000,0,01,201512,3,3,01,0,12,30248,54676,54676,B60,
202185902,WASHINGTON COUNTY AMATEUR RADIO,% BENTON H JOHNSON,20360 SW SHELLEY CT,BEAVERTON,OR,97078-1108,0000,03,3,1200,200510,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,M20,
202196599,BEND PADDLE TRAIL ALLIANCE INC,% JADE MAYER,105 NW RIVERFRONT ST,BEND,OR,97703-2527,0000,03,3,1000,200509,1,15,000000000,1,01,201712,3,2,02,0,12,54721,20908,14680,N32,
202204304,EUGENE PEACE CHOIR,% SYBIL MOONEY,1272 WILLAMETTE ST APT 402,EUGENE,OR,97401-3551,0000,03,3,2100,201401,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,A60,
202248927,SPIRITUAL LIFE INSTANCE,% WILLIAM MCNAMARA,PO BOX 67,NEW PINE CRK,OR,97635-0067,0000,03,3,7000,200612,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
202253741,TUALATIN SCHOOL HOUSE FOOD PANTRY,% MIKE SHIFTER,PO BOX 248,TUALATIN,OR,97062-0248,0000,03,3,1000,200809,1,15,000000000,1,01,201712,4,4,01,0,12,135768,132801,132801,K31,
202264218,ZOAR CHRISTIAN PRESCHOOL,% DEBBIE WARREN,190 SW 3RD AVE,CANBY,OR,97013-4142,0000,03,3,2000,200512,1,11,000000000,1,01,201712,0,0,02,0,12,0,0,0,B21,
202268040,SOUTH SALEM SAXON WATER POLO CLUB INC,% KIM SESSA,PO BOX 3013,SALEM,OR,97302-0013,0000,03,3,2000,200506,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N60,
202273216,HUGH OBRIAN YOUTH LEADERSHIP,% JACQUELINE LONNING,PO BOX 82805,PORTLAND,OR,97282-0805,4063,03,9,1000,195810,1,15,994000000,1,01,201712,0,0,02,0,12,0,0,0,,HOBY OREGON
202273354,MID-COLUMBIA VETERANS MEMORIAL COMMITTEE INC,% LESTER D COCHENOUR SR,812 W 6TH ST,THE DALLES,OR,97058-1102,0000,03,3,2000,200703,1,15,000000000,1,01,201712,1,2,02,0,12,6662,20367,20367,A84,
202276721,ASHLAND CHURCH OF RELIGIOUS SCIENCE,% RUTH TIPLER KIRBY,PO BOX 473,ASHLAND,OR,97520-0016,1099,03,9,7000,195008,1,10,059029000,5,01,,0,0,06,0,12,,,,,LIVING TRUTH CENTER
202279217,NEXT TEN,% F NOEL PERRY,805 SW BROADWAY STE 1200,PORTLAND,OR,97205-3352,0000,03,3,1000,200711,1,15,000000000,1,01,201712,6,6,01,0,12,1292502,1097503,1097503,W20,
202305808,DIVERSIFIED ABILITIES,,14480 SE CARMICHAEL CT,HAPPY VALLEY,OR,97086-5782,0000,03,3,1000,200701,1,15,000000000,1,01,201712,4,6,01,0,12,114585,1149530,1149530,P80,
202311036,WAYNE OLIVER FOUNDATION,% WAYNE OLIVER,PO BOX 353,CANBY,OR,97013-0353,0000,03,3,2000,200603,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,N63,
202314116,PACER BASEBALL INC,,16869 65TH AVE STE235,LAKE OSWEGO,OR,97035-7865,0000,03,3,1200,200507,1,16,000000000,1,01,201612,4,4,01,0,12,110289,136467,115485,N63,
202321044,EMERALD VALLEY OPRY,% JOYCE PUTNAM,598 BAXTER ST,EUGENE,OR,97402-2133,0000,03,3,1200,200604,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,A68,
202325266,OREGON COAST REPEATER GROUP INC,% DARON WILSON,PO BOX 212,NEOTSU,OR,97364-0212,0000,03,3,1000,200612,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,M20,
202328089,SOUTH COAST COMMUNITY GARDEN ASSOCIATION,% LESLIE M BURRILL,PO BOX 1772,COOS BAY,OR,97420-0340,0000,03,3,2000,200602,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,B90,
202328694,ISING COMMUNITY CHOIR,% REBECCA D RONSHAUGEN,15112 SW SAPPHIRE DR,BEAVERTON,OR,97007-8445,0000,03,3,2000,200601,1,15,000000000,1,01,201807,3,3,01,0,07,45074,65357,65357,A68,
202344144,RENAISSANCE COURT INC,% DENNIS DEENAN,2740 SE POWELL BLVD STE 5,PORTLAND,OR,97202-2069,0000,03,3,1000,200603,1,16,000000000,1,01,201706,6,4,01,0,06,2810019,147350,147350,L21,
202352065,NATIONAL AT-HOME DAD NETWORK,% AL WATTS PRESIDENT,11620 SW DUCHESS WAY,BEAVERTON,OR,97008-8511,0000,03,3,1200,200603,1,15,000000000,1,01,201712,2,3,01,0,12,11477,50245,50245,B90,
202369072,ARTNOW,% CYNTHIA SALBATO,15 N MAIN ST,ASHLAND,OR,97520-2725,0000,03,3,2000,200506,1,15,000000000,1,01,201707,0,0,02,0,07,0,0,0,A40,
202372239,CLASSIC RIDES CAR CLUB OF PORTLAND OREGON,% CATHY OLIVER,16630 SW 108TH AVE,TIGARD,OR,97224-4514,0000,07,3,1000,200602,2,00,000000000,1,01,201612,0,0,02,0,12,0,0,0,N50,
202378046,FRIENDS OF MILDRED KANIPE MEMORIAL PARK ASSOCIATION INC,% MIDGE MCGINNIS,PO BOX 617,OAKLAND,OR,97462-0617,0000,03,3,1000,200511,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,N113,
202378406,TWO RIVERS CHURCH,% ROB CLASSEN,PO BOX 68647,PORTLAND,OR,97268-0647,1729,03,9,1000,196504,1,10,059927602,5,01,,0,0,06,0,12,,,,,
202381913,PARK ACADEMY,% PIPER PARK NAGEL,1915 SOUTH SHORE BLVD,LAKE OSWEGO,OR,97034-4651,0000,03,3,1000,200608,1,11,000000000,1,01,201706,8,6,01,0,06,10054796,3180324,2733436,B24,
202387091,RED DRESS PDX,% ROB ANDERSON,PO BOX 40726,PORTLAND,OR,97240-0726,0000,03,3,2100,200712,1,16,000000000,1,01,201712,2,4,01,0,12,24279,109191,42339,B82,
202390382,SOUTHERN OREGON OUTREACH FOUNDATION,% ISAAC R DEBACK,PO BOX 1674,CAVE JUNCTION,OR,97523-1674,0000,03,3,1000,200606,1,03,000000000,1,01,201712,1,5,00,1,12,1,552362,,T23,
202403540,MADRAS SATURDAY MARKET,% AL KOZAK,PO BOX 286,MADRAS,OR,97741-0039,0000,06,3,1000,200902,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S40,
202423164,CHRISTIAN SOCIAL AND CULTURAL ALLIANCE,% ALEKSANDR KARAKUTS,7724 SE SOUTHGATE ST,PORTLAND,OR,97222-1280,0000,03,3,1000,201502,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,X20,
202427855,MEDERI FOUNDATION,,478 RUSSELL ST STE 103,ASHLAND,OR,97520-7337,0000,03,3,1820,200512,1,15,000000000,1,01,201712,5,6,01,0,12,573504,1212433,1212433,G90,
202430301,OREGON FFA FOUNDATION,% BRIAN L FIELD,PO BOX 1165,CANBY,OR,97013-1165,0000,03,3,1000,200508,1,15,000000000,1,01,201712,4,5,01,0,12,364436,804887,603993,K122,
202437849,TRUST FOR OREGON WINE EDUCATION AND RESEARCH,% MARIE CHAMBERS,4640 SW MACADAM AVE STE 240,PORTLAND,OR,97239-4285,0000,03,3,1000,200701,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,B990,
202444442,CENTRAL OR CHAPTER OF WOMENS COUNCIL OF REALTORS,% PHYLLIS MAGEAU/SANDY GOODSELL,PO BOX 5572,BEND,OR,97708-5572,0000,06,3,1000,201403,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S47,
202482159,PORTLAND PIANO INTERNATIONAL,% ELLEN BERGSTONE WASIL,10725 SW BARBUR BLVD STE 120,PORTLAND,OR,97219-8677,0000,03,3,1000,200505,1,15,000000000,1,01,201706,4,4,01,0,06,256897,492975,480209,A68,
202484283,COOS COUNTY CULTURAL COALITION,% LISA PORTER,439 N 2ND ST,COOS BAY,OR,97420-2304,0000,03,3,1000,200512,1,15,000000000,5,01,201806,0,0,02,0,06,0,0,0,A20,
202493113,FAITH CAFE,% ANN MCLAFFERTY TREASURER,PO BOX 91021,PORTLAND,OR,97291-0001,0000,03,3,1000,200607,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,K35,
202501973,PROJECT RESTART LLC,,432 NW 6TH ST STE 103,GRANTS PASS,OR,97526-2054,0000,00,0,0000,000000,0,00,000000000,0,01,,0,0,00,0,12,,,,,KILTZ CHRISTINE MBR
202507967,WILSONVILLE COMMUNITY SENIORS INCORPORATED,% BERNARD J HEAVEY,7965 SW WILSONVILLE RD,WILSONVILLE,OR,97070-7756,0000,03,3,1000,200601,1,15,000000000,1,01,201706,0,0,02,0,06,0,0,0,P81,
202509072,HERITAGE TEXTILE ARTS GUILD,% NADINE TRAPOLD,PO BOX 1152,NORTH BEND,OR,97459-0203,0000,03,3,1200,200512,1,16,000000000,1,01,201806,0,0,02,0,06,0,0,0,A25,
202532667,FRANKLIN HIGH SCHOOL ALUMNI ASSOCIATION,% LUCILLE COLE DAVIS,PO BOX 86040,PORTLAND,OR,97286-0040,0000,03,3,1000,200603,1,15,000000000,1,01,201808,0,0,02,0,08,0,0,0,B84,
202557070,WASHINGTON COUNTY BICYCLE TRANSPORTATION COALITION,% HAL BALLARD,137 NE 3RD AVE,HILLSBORO,OR,97124-3149,0000,03,3,2000,200605,1,15,000000000,1,01,201712,4,4,01,0,12,122021,179497,148635,B99,WASHCO BTC
202564636,OPERA THEATER OF OREGON,% ELIZAEBETH NIELSEN-SHELLER,701 NE 28TH AVE APT 33,PORTLAND,OR,97232-2484,0000,03,3,1000,200611,1,15,000000000,1,01,201712,1,2,02,0,12,4365,20831,20403,A6A,
202565119,AGNIESZKA LASKA DANCERS,% AGNIESZKA LASKA,1625 SE KNAPP ST,PORTLAND,OR,97202-6009,0000,03,3,1000,200609,1,15,000000000,1,01,201712,1,2,02,0,12,6634,12663,12663,A62,
202570037,NATIVE WELLNESS INSTITUTE,% JILLENE JOSEPH,2830 SE CLEVELAND DR,GRESHAM,OR,97080-6274,0000,03,3,2100,200510,1,15,000000000,1,01,201612,3,6,01,0,12,61870,1191747,1191747,E70,
202573582,DESCHUTES ACADEMY AND FUTBOL CLUB,% JEFFREY A HILL,145 NE REVERE AVE,BEND,OR,97701-4061,0000,03,3,1200,200603,1,16,000000000,1,01,201804,5,5,01,0,04,518776,911233,911233,N64,
202574681,CHRISTMAS FOR KID FOUNDATION,% BILL WILSON,8645 SW HOMEWOOD ST,PORTLAND,OR,97225-1727,0000,03,3,1000,200506,1,15,000000000,1,01,201712,3,3,01,0,12,70989,52317,52317,P58,
202582034,OREGON CANCER FOUNDATION,,PO BOX 11004,EUGENE,OR,97440-3004,0000,03,3,1000,200608,1,15,000000000,1,01,201712,4,4,01,0,12,384595,271477,239067,E80,
202587074,EARTH ADVANTAGE INC,,623 SW OAK ST STE 300,PORTLAND,OR,97205-3720,0000,03,3,2000,200607,1,15,000000000,1,01,201712,6,6,01,0,12,2513000,2722842,2722842,L81,
202587840,OREGON CONNECTIONS ACADEMY,% JEFF KROPF,833 NW SANTIAM BLVD,MILL CITY,OR,97360-2101,0000,03,3,2000,200605,1,15,000000000,1,01,201806,8,8,01,0,06,12962255,34798632,34798632,B80,
202589761,UNITED STATES BOWLING CONGRESS INC,% DELLA AARNIO,93144 KNAPPA PLATT RD,ASTORIA,OR,97103-8461,4348,03,9,1000,200409,1,16,000000000,1,01,201807,0,0,02,0,07,0,0,0,N70,80666 LOWER COLUMBIA USBC
202590790,FOUR RIVERS HEALTHY COMMUNITY INCORPORATION,% BARB HIGINBOTHAM,PO BOX 923,ONTARIO,OR,97914-0923,0000,03,3,1200,200605,1,15,000000000,1,01,201712,3,3,01,0,12,68757,50037,50037,P20,
202592689,OREGON WORKFORCE PARTNERSHIP,,PO BOX 4476,SALEM,OR,97302-8476,0000,03,3,1000,200603,1,16,000000000,1,01,201806,4,3,01,0,06,176802,90500,90500,W02,
202599300,PORTLAND METRO BAND,% MARCIA PARKER,7435 SE 19TH AVE,PORTLAND,OR,97202-6202,0000,03,3,2000,200507,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,A6C,
202608792,BRIDGE CITY FRIENDS MEETING,% CHRIS CRADLER,PO BOX 286,PORTLAND,OR,97207-0286,0000,03,3,7000,200603,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
202618010,OREGON HISPANIC BAR ASSOCIATION,% SUSAN FELSTINER,PO BOX 3986,PORTLAND,OR,97208-3986,0000,06,3,2000,200803,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,S41,
202629300,TEAMWORKS INTERNATIONAL,% CAROL SKUZIE,3125 B,PORTLAND,OR,97232-0000,0000,03,3,1200,200506,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,Q30,NON-PROFIT ORIGANIZATION
