,year,ein,object_id,taxpayer_name,compensation
2468,2018,930579649,201910289349300326,INN HOME FOR BOYS,736746
7348,2018,452388905,201910259349300531,BAKER COUNTY 4-HFFA LIVESTOCK AUCTION ASSOCIATION,0
3512,2018,237345974,201910249349300171,MOUNT PISGAH ARBORETUM,386165
426,2018,930888347,201910239349301101,FOOD FOR LANE COUNTY,3140582
6148,2018,274414937,201910239349300216,OREGON HEALTH CARE INTERPRETERS ASSOC,37643
6470,2018,930916571,201910219349300926,MID-COLUMBIA SENIOR CENTER INC,39004
6674,2018,931129860,201910219349300851,SPECIALIZED HOUSING VIII INC,21386
1720,2018,451457029,201910219349300616,SAUVIE ISLAND ACADEMY,1316094
588,2018,930623709,201910189349300836,SPECIAL MOBILITY SERVICES INC,2558153
4942,2018,931071753,201910189349300636,PACIFIC BIBLE COLLEGE,240145
6416,2018,742637992,201910179349300646,AMIGOS DE LAS AMERICAS PORTLAND,0
1014,2018,931004012,201910169349301011,BEND AREA HABITAT FOR HUMANITY,1271275
3912,2018,412168110,201910169349300116,BALLET FANTASTIQUE,194221
4206,2018,930511355,201910149349301166,MULTIPLE SCLEROSIS SOCIETY OF PORTLAND OR INC,88723
966,2018,930748388,201910149349300926,COMMUNITY CANCER FOUNDATION,2472087
3824,2018,931160018,201910119349300436,LORD LEEBRICK THEATRE COMPANY,255979
4292,2018,943037898,201910119349300041,TILLAMOOK COUNTY PIONEER MUSEUM FOUNDATION,202510
4518,2018,930123625,201910109349302061,SIGMA CHI FRATERNITY BETA IOTA CHAPTER,30633
1910,2018,931146901,201910109349301821,FRIENDS OF THE CHILD ADVOCACY CENTER INC,878261
6690,2018,237089629,201910109349301471,CROOK COUNTY HISTORICAL SOCIETY,0
4980,2018,931013951,201910109349300341,NEWPORT SYMPHONY ORCHESTRA,27020
6670,2018,911784761,201910109349300146,PORTLAND SUPPORTIVE HOUSING INC,41528
828,2018,931312090,201910099349301001,SELF ENHANCEMENT FOUNDATION,0
4018,2018,931279574,201910089349302181,GORGE COMMUNITY FOUNDATION,24523
3490,2018,930957805,201910089349301901,FRATERNAL ORDER OF EAGLES 4177 AERI,81775
610,2018,930243430,201910089349301146,OREGON NURSES ASSOCIATION,5719120
3954,2018,930638179,201902189349301380,MAINSPRING PORTLAND,186732
1396,2018,943453606,201902189349301365,SOUTHERN OREGON FRIENDS OF HOSPICE,797333
934,2018,930141440,201902179349300780,CLEAR CREEK MUTUAL TELEPHONE COMPANY,466176
5758,2018,930900103,201902149349301220,PACIFIC NORTHWEST KIWANIS FOUNDATION,0
6388,2018,300449673,201902149349301010,OREGON ORAL HEALTH COALITION,127950
5478,2018,931000938,201902139349301155,LAKE OSWEGO ROTARY FOUNDATION INC,0
4770,2018,930894565,201902139349300705,SPOKES UNLIMITED,251336
3944,2018,930915867,201902129349301230,COOS YOUTH AUCTION COMMITTEE INC,0
6732,2018,931037645,201902129349301120,SANDY VOLUNTEER FIRE DEPARTMENT OF THE SANDY RURAL FIRE PROTECTION DISTRICT 72,0
4616,2018,930309750,201902129349300525,WESTERN LANE FOREST PROTECTIVE ASSOCIATION,0
4014,2018,472309274,201902099349300300,BLANCHET COMMUNITY FOUNDATION EAST SALEM COMMUNITY CENTER,66000
5868,2018,930989216,201902069349301160,OREGON LANDSCAPE CONTRACTORS ASSOCIATION,0
4204,2018,930215270,201902069349300825,TILLAMOOK LODGE 1260 - LOYAL ORDER OF MOOSE INC,33238
5658,2018,200003876,201902049349301405,OREGON FRIENDS OF SHELTER ANIMALS,79416
4580,2018,930321889,201902049349301265,DALLES AREA CHAMBER OF COMMERCE,229076
6562,2018,202883764,201902049349301155,BUTTE FALLS COMMUNITY SCHOOL PARTNERSHIP,45357
4904,2018,300064561,201902049349300010,OREGON MASTER GARDENER ASSOCIATION GROUP,0
3592,2018,911737883,201901989349300100,CASCADE FOREST CONSERVANCY,382777
5076,2018,943113791,201901969349302650,SOUTH SALEM HIGH MUSIC BOOSTERS,0
7120,2018,930122393,201901969349302605,BENEVOLENT AND PROTECTIVE ORDER OF ELKS NO 1584,9688
268,2018,936049213,201901969349302320,OREGON-WASHINGTON CARPENTERS-EMPLOYERS VACATION SAVINGS TRUST FUND,0
5230,2018,462488593,201901969349302315,HOUSING OUR VETERANS INC,0
260,2018,930243443,201901969349301605,OREGON EDUCATION ASSOCIATION,16267979
5588,2018,931188684,201901949349300605,COMMERICAL REAL ESTATE WOMEN,0
7342,2018,451677876,201901939349301705,OCHIN PRACTICE SERVICES,0
4324,2018,930778462,201901939349301605,BEND SWIM CLUB INC,207701
3902,2018,930438697,201901899349301200,LINE DRIVERS LOCAL PICKUP AND DELIVERY LOCAL UNION NO 81,290362
6920,2018,912198733,201901899349301035,ROGUE BASIN WATER USERS COUNCIL INC,0
5266,2018,208904928,201901899349300950,HOPE ON THE HILL INC,98835
958,2018,474408911,201901899349300325,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,2427095
1202,2018,930895133,201901899349300230,CLACKAMAS INDIGENT DEFENSE CORP,0
4460,2018,931178553,201901899349300145,COLUMBIA PACIFIC ECONOMIC DEVELOPMENT DISTRICT,265417
4386,2018,930276645,201901869349300020,SEASIDE CHAMBER OF COMMERCE,158813
3448,2018,931249299,201901789349300140,BUILDING COMMISSIONING ASSOCIATION,227324
2698,2018,943168157,201901789349300020,CHILDREN FIRST FOR OREGON,740320
5942,2018,930978737,201901719349301045,HOPE EQUESTRIAN CENTER,117564
974,2018,930736825,201901719349300035,INDEPENDENT ENVIRONMENTS INC,3539213
532,2018,930782374,201901709349300000,SUNRIVER OWNERS ASSOCIATION,4551113
5316,2018,931098358,201901699349300115,MI CASA INTERNATIONAL,42080
5902,2018,930843837,201901699349300010,CHEHALEM PARK FOUNDATION,0
1416,2018,930395593,201901699349300000,YOUNG MENS CHRISTIAN ASSOCIATION OF DOUGLAS COUNTY,1781821
2222,2018,300507198,201901689349301310,PORTLAND PLAYHOUSE,481808
272,2018,930386981,201901689349300955,YOUNG MENS CHRISTIAN ASSOCIATION OF COLUMBIA-WILLIAMETTE,18470556
3290,2018,462945449,201901689349300335,MCMINNVILLE AREA COMMUNITY FOUNDATION,0
2110,2018,800440898,201901669349300705,A RENAISSANCE SCHOOL OF ARTS AND SCIENCE,861031
3526,2018,931127754,201901659349301035,PHILOMATH YOUTH ACTIVITIES CLUB,268968
3084,2018,271628944,201901649349300935,BRIAN GRANT FOUNDATION,202055
486,2018,930478660,201901649349300920,FRIENDSVIEW MANOR,5556218
5518,2018,931314105,201901649349300325,TEFL INTERNATIONAL,13253
6454,2018,453139608,201901639349300900,HOUSE CORPORATION FOR OREGON ALPHA OF SIGMA ALPHA EPSILON,0
6848,2018,930353761,201901639349300235,ANCIENT AND ACCEPTED SCOTTISH RITE VALLEY OF MEDFORD AND COORD BODIES,26894
5046,2018,936030726,201901589349300830,PROFESSIONAL FIREFIGHTERS OF CLACKAMAS COUNTY,100308
6212,2018,931005983,201901579349300235,NATIONAL ASSOCIATION OF INDUSTRIAL AND OFFICE,0
4898,2018,208192679,201901559349301250,ASTER INC,0
912,2018,930496390,201901559349301005,VIGILANT,3592185
3432,2018,931045353,201901559349300745,WILLAMETTE VALLEY BABE RUTH BASEBALL INC,48775
3868,2018,930910160,201901559349300425,YOUNG MUSICIANS AND ARTISTS INC,112183
6584,2018,270072019,201901509349300440,OREGON SUZUKI INSTITUTE,0
4988,2018,930429518,201901509349300325,BENEVOLENT AND PROTECTIVE ORDER OF 1935 BPOE,22056
636,2018,930307250,201901499349300440,WAVERLEY COUNTRY CLUB,4889633
2896,2018,930795138,201901499349300110,ADDICTION COUNSELOR CERTIFICATION BOARD OF OREGON,246671
3094,2018,930621433,201901449349300725,BAKER COUNTY YMCA,530646
1136,2018,936027729,201901449349300315,VALLEY CREDIT UNION,1211061
500,2018,930557964,201901429349301865,IMPACT NW,8152553
4406,2018,300360180,201901429349301325,ATHENAS GEM INC,0
7216,2018,930686750,201901419349300320,WONDERWORKS CHILDRENS MUSEUM,27966
1692,2018,930722979,201901409349301210,CASCADE PACIFIC RCANDD AREA,624857
1986,2018,911776964,201901409349300040,OREGON FOREST INDUSTRIES COUNCIL,835872
6242,2018,931132905,201901379349301105,RIVER MEADOWS IMPROVEMENT DISTRICT,19528
3184,2018,930151638,201901379349300435,DALLES COUNTRY CLUB,193954
5506,2018,943055593,201901379349300425,EASTERN OREGON MISSION,73172
6352,2018,736504648,201901369349300850,BROOKINGS FLYING CLUB,0
3952,2018,911807304,201901369349300605,POLICY CONSENSUS INITIATIVE,0
5546,2018,931191371,201901359349313750,LINCOLN HIGH SCHOOL FOUNDATION INC,0
7324,2018,832031801,201901359349313655,THERAPY EXPERIENCED,0
6966,2018,936024030,201901359349313525,UNITED ASSOCIATION OF JOURNEYMEN AND 290 LOCAL BUILDING ASSOCIATION,0
400,2018,930587136,201901359349313100,UNITED COMMUNITY ACTION NETWORK,8546186
1100,2018,930818219,201901359349312830,CENTRAL OREGON COLLECTIVE,3143344
6482,2018,930981908,201901359349312810,PHILOMATH COMMUNITY FOUNDATION,0
882,2018,462454893,201901359349312615,MARION AND POLK EARLY LEARNING HUB INC,623778
6344,2018,911424982,201901359349312400,PREGNANCY RESOURCE CENTER DOOR OF HOPE,43621
3308,2018,272562371,201901359349312225,MAURICE LUCAS FOUNDATION,0
7068,2018,811424390,201901359349311845,ROSE CITY BASEBALL CLUB,13200
6750,2018,134283533,201901359349311830,CAT UTOPIA,17031
1252,2018,930196219,201901359349310975,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND  HELPERS LOCAL UNION NO 162,1589241
3848,2018,930735343,201901359349310695,ALTERNATIVE YOUTH ACTIVITIES INC,237287
5572,2018,202683560,201901359349310620,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,0
6522,2018,931140932,201901359349310520,ACCESS DEVELOPMENT CORPORATION,0
1906,2018,930633804,201901359349310470,COMMUNITY WORKS INC,1208549
6952,2018,931122563,201901359349310450,PORTLAND 5 CENTERS FOR THE ARTS FOUNDATION,36243
458,2018,930569684,201901359349309825,WILLAMETTE FAMILY INC,11409864
1586,2018,930524232,201901359349309530,FRIENDLY HOUSE INC,1600665
2212,2018,930969053,201901359349309355,TROUT CREEK BIBLE CAMP INC,473337
3626,2018,931091269,201901359349309325,FRIENDS FOR ANIMALS,231197
3706,2018,461225723,201901359349308560,OUR 42ND AVENUE,147499
3090,2018,910267335,201901359349307835,PACIFIC NORTHWEST WATERWAYS ASSOCIATION,463840
298,2018,930857426,201901359349307645,WORKSYSTEMS INC,4406006
4440,2018,930928813,201901359349307640,PORTLAND COLUMBIA SYMPHONY PORTLAND COLUMBIA SYMPHONY ORCHESTRA,69366
5634,2018,462004054,201901359349307585,CCO OREGON,153851
4252,2018,830363480,201901359349307200,CASA DE BELEN,237516
2976,2018,931185120,201901359349306995,CASA OF LANE COUNTY,740299
2466,2018,237283223,201901359349306760,AMERICAN FEDERATION OF TEACHERS2277 PORTLAND CC FACULTY FEDERATION,257184
1074,2018,471709705,201901359349305820,OPEN CONNECTIVITY FOUNDATION INC,324476
2870,2018,273330368,201901359349305645,GREEN SPORTS ALLIANCE,472042
3148,2018,931258474,201901359349305585,OREGON IMPACT,159004
3446,2018,930439765,201901359349305530,ARC OF MULTNOMAH-CLACKAMAS,343820
5744,2018,451312492,201901359349305470,PORTLAND POLICE RESERVE OFFICERS FOUNDATION INC,0
374,2018,930801200,201901359349304485,HABITAT FOR HUMANITY PORTLAND METRO EAST,4282255
1588,2018,930846112,201901359349303835,MT BACHELOR SPORTS EDUCATION FOUNDATION INC,829378
3950,2018,930769884,201901359349303700,OREGON CUTTING HORSE ASSOCIATION,6000
2008,2018,300180905,201901359349303385,COMMUNITY ACTION PARTNERSHIP OF OREGON,333715
3190,2018,200969679,201901359349303220,PORTLAND JAZZ FESTIVAL INCORPORATED,196236
4388,2018,454526814,201901359349302415,TIM ROBNETT MINISTRIES,122131
90,2018,930391586,201901359349302370,LINFIELD COLLEGE,43918107
5122,2018,464451148,201901349349310600,HARPERS PLAYGROUND,148747
6480,2018,936027248,201901349349310565,RESTFUL HAVEN HEALTH CLUB MOUNTAINDALE SUN RESORT,0
1780,2018,930224840,201901349349310515,MERCHANTS EXCHANGE,1631160
4236,2018,812850747,201901349349310510,CHRONIC DISEASE COALITION,0
6014,2018,943114127,201901349349310355,HELPING HANDS GLEANERS,0
2102,2018,930808743,201901349349310235,HOSPICE OF REDMOND,1033970
3774,2018,930867777,201901349349310140,SOUTHERN OREGON VISITORS ASSOCIATION,219607
5810,2018,930503188,201901349349310110,UNITED WAY OF SOUTHWESTERN OREGON,35251
1424,2018,930790440,201901349349310005,SPECIALIZED HOUSING INC,322209
2616,2018,930834195,201901349349309890,OREGON HUNTERS ASSOCIATION INC,273345
6618,2018,930735183,201901349349309855,GRESHAM HISTORICAL SOCIETY,39169
1888,2018,943395473,201901349349309750,CARITAS COMMUNITY HOUSING CORP,0
4868,2018,260498033,201901349349309415,CHILDRENS HEALTH FOUNDATION INC,700
4374,2018,930911191,201901349349309390,LANE COUNTY HISTORICAL SOCIETY,249554
5408,2018,474110657,201901349349308975,INTERNET OF THINGS TALENT CONSORTIUM INC,0
6992,2018,931077103,201901349349308955,SPECIALIZED HOUSING VII INC,0
3442,2018,931171301,201901349349308780,COQUILLE WATERSHED ASSOCIATION,0
2654,2018,911755585,201901349349308685,COMMUNITY SUPPORT BROKERAGE,803378
2482,2018,205686374,201901349349308670,BLACK PARENT INITIATIVE,736818
6154,2018,930814440,201901349349308235,ALBANY-MILLERSBURG ECONOMIC DEVELOPMENT,101100
404,2018,930196209,201901349349307925,IBEW LOCAL NO 48,4059739
350,2018,931014288,201901349349306365,ALTERNATIVE SERVICES - OR INC,16441884
1200,2018,931062448,201901349349306275,TILLAMOOK COUNTY COMMUNITY ACTION RESOURCE ENTERPRISES INC,1720562
2520,2018,263181272,201901349349306155,QIGONG SENSORY TRAINING INSTITUTE,43720
2386,2018,800518146,201901349349305325,WOODLAND CHARTER SCHOOL,1008073
2920,2018,931040496,201901349349305275,BENTON HABITAT FOR HUMANITY,316914
4274,2018,452177036,201901349349304870,LUCKIAMUTE WATERSHED COUNCIL,104006
5646,2018,931290953,201901349349304260,OREGON COAST COMMUNITY COLLEGE FOUNDATION,0
7300,2018,205716913,201901349349304065,FUEL CELL SEMINAR CO MIKE HICKS,0
4628,2018,936040884,201901349349304060,LINN COUNTY VOITURE LOCALE 891 DU LA SOCIETE DES 40 HOMMES ET 8 CHEVA,3300
5458,2018,930360089,201901349349303915,ONTARIO CHAMBER OF COMMERCE,144963
6144,2018,542131344,201901349349303690,MIDVALLEY POP WARNER FOOTBALL,32665
472,2018,930910213,201901349349303615,NEW AVENUES FOR YOUTH INC,6140891
6092,2018,201691293,201901349349303495,HOFFMAN CENTER,0
1658,2018,813197491,201901349349303235,OREGON TRAIL OF HOPE INC,0
4668,2018,931310131,201901349349300315,SHELTER ANIMAL RESOURCE ALLIANCE,184068
6188,2018,261364704,201901349349300205,CENTRAL OREGON AIRSHOW INC,0
4472,2018,651208462,201901339349307830,METAFOUNDATION DBA POST CARBON INSTITUTE,562237
4756,2018,311520436,201901339349307815,RVM FORT WORTH HOUSING CORPORATION SILVERSTONE RETIREMENT COMMUNITY,104221
2144,2018,930796784,201901339349307785,ECONOMIC DEVELOPMENT FOR CENTRAL OREGON INC,1063537
5870,2018,943212538,201901339349307725,RVM REEDSPORT HOUSING CORPORATION TIMBER RIDGE RETIREMENT CENTER,54287
3840,2018,943194409,201901339349307720,RVM LIVELY OAKS HOUSING CORPORATION GLENRIDGE TERRACE,178195
5092,2018,311587418,201901339349307695,RVM MEDFORD III HOUSING CORPORATION QUAIL RIDGE RETIREMENT COMMUNITY,123323
6996,2018,825281174,201901339349307690,SAIL2CHANGE,7244
6484,2018,943191447,201901339349307675,RVM EAGLE POINT HOUSING CORPORATION ROYAL LOTO APARTMENTS,37177
6156,2018,931305543,201901339349307630,OREGON JOINT USE ASSOCIATION,0
5624,2018,943212540,201901339349307620,RVM YREKA HOUSING CORPORATION SIERRA VISTA RETIREMENT CENTER,93184
3976,2018,930834020,201901339349307580,UNITED WAY OF THE COLUMBIA GORGE,0
6160,2018,911751981,201901339349307535,WESTSIDE TRANSPORTATION ALLIANCE,176738
5976,2018,237151520,201901339349307465,SCAPPOOSE SENIOR CITIZENS INC,85060
5682,2018,201331736,201901339349307370,SERIAL ATA INTERNATIONAL CO VITAL TECHNICAL MARKETING INC,0
1392,2018,202381913,201901339349307330,PARK ACADEMY,1478186
4704,2018,931114786,201901339349307015,NORTH CLACKAMAS EDUCATION FOUNDATION,60232
1812,2018,931012211,201901339349306410,POLK CDC,550947
3096,2018,463830031,201901339349305835,SALEM DREAM CENTER,138000
3092,2018,371440246,201901339349305525,LANE INDEPENDENT LIVING ALLIANCE,570080
5880,2018,452052157,201901339349305060,WORLD MUSE,26166
2304,2018,931277774,201901339349304655,PARTNERSHIP FOR SAFETY AND JUSTICE,506013
2614,2018,930128630,201901339349304265,INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS LOCAL NO 1,0
1344,2018,931154088,201901339349304220,PEOPLE INVOLVED IN EDUCATION INC,2593643
7218,2018,273582260,201901339349304100,FRIENDS OF THE FAIR AND RODEO INC,0
7010,2018,800398701,201901339349304000,ZMAN SCHOLARSHIP FOUNDATION,0
2740,2018,931093479,201901339349303765,HOOD RIVER COUNTY EDUCATION FOUNDAT,0
5822,2018,911350773,201901339349303655,COLUMBIA GORGE PREGNANCY RESOURCE CENTERS,109775
5984,2018,203814430,201901339349302730,LOVE INDIA MISSIONS ENDEAVOR INC,0
4182,2018,710933809,201901339349302590,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,0
332,2018,930752805,201901339349301680,SISTERS OF ST MARY OF OREGON MARYVILLE CORPORATION,10119258
354,2018,930461940,201901339349301125,NATIONAL UNIVERSITY OF NATURAL MEDICINE,14689687
4380,2018,930816850,201901339349300725,OREGON SCHOOL PERSONNEL ASSOCIATION,55000
6568,2018,473967760,201901309349305415,HIGH DESERT BIOMASS COOPERATIVE,0
5944,2018,461979540,201901309349305410,PELADA FOOTBALL ACADEMY,133279
924,2018,930784800,201901309349305225,RELIEF NURSERY INC,2883770
6756,2018,931098816,201901309349305170,ALPINE EAST INC,0
6560,2018,931171601,201901309349304980,THREE WEST HOUSING INC,0
736,2018,262499995,201901309349304910,SUMMIT LEARNING CHARTER,3197464
5306,2018,931071409,201901309349304875,GLOBAL ASSISTANCE INC,110056
3510,2018,742374656,201901309349304525,NATIONAL ASSOCIATION OF PROFESSIONAL PROCESS SERVERS,0
2480,2018,911817635,201901309349304360,PACIFIC CROSSROADS PROPERTIES INC CO MARK NORBY,0
1352,2018,931297104,201901309349304000,ALBERTINA KERR CENTERS FOUNDATION,0
7262,2018,930834496,201901309349303185,NIKKEI COMMUNITY PROJECT INC,0
5562,2018,930773478,201901309349301920,NORTH BEND SENIOR RECREATION AND ACTIVITY CENTER,20636
4742,2018,10715181,201901299349302960,RIVER RESTORATION NORTHWEST INC,0
4674,2018,470797478,201901299349302860,U S DRY BEAN CONVENTION,0
402,2018,930608012,201901299349302805,UNIVERSITY MEDICAL GROUP,12055616
4862,2018,930881652,201901299349302750,MIDWATER TRAWLERS COOPERATIVE,0
1752,2018,930780364,201901299349302685,YOUTH CONTACT INC,1771549
5006,2018,930439724,201901299349302635,NORTH CLACKAMAS COUNTY CHAMBER OF COMMERCE,173034
1756,2018,931027843,201901299349302580,FAITH BIBLE CHRISTIAN SCHOOL,1470911
5310,2018,760752134,201901299349302395,FAMILY DOGS NEW LIFE SHELTER,169557
7192,2018,463715050,201901299349302340,RIDE CONNECTION BRIDGE,0
5342,2018,471896901,201901299349302170,WARFIGHTER OUTFITTERS,0
5802,2018,471195813,201901299349301985,WALKING TALL SOUTHERN OREGON,27707
6612,2018,472196124,201901299349301900,NBASE-T ALLIANCE INC CO VITAL TECHNICAL MARKETING INC,0
648,2018,943074344,201901299349301870,OREGON SUPPORTED LIVING PRGM,7855816
4758,2018,930545940,201901299349301860,LINCOLN COUNTY HISTORICAL SOCIETY,168837
5708,2018,461136684,201901299349301845,DASH INDUSTRY FORUM CO VITAL TECHNICAL MARKETING INC,0
5838,2018,931110588,201901299349301760,PREGNANCY CARE SERVICES INC,44746
866,2018,237017274,201901299349301590,EXCEED ENTERPRISES INC,4282653
6444,2018,546503562,201901299349301240,JIM HANDS MEMORIAL TRUST,0
5970,2018,272243614,201901299349301045,ST JOHNS CENTER FOR OPPORTUNITY,94688
1666,2018,930331712,201901249349300215,WESTERN FORESTRY AND CONSERVATION ASSOC,134982
560,2018,930738797,201901239349301750,FRENCH AMERICAN INTERNATIONAL SCHOOL,6985163
4450,2018,452550090,201901239349301220,LAKE COUNTY 4-H AND FFA MARKET SALE COMMITTEE,0
2522,2018,451638578,201901239349301215,INTERNATIONAL LEADERSHIP ACADEMY,766247
1660,2018,330317937,201901239349300240,CHILD AID,795573
5334,2018,930652792,201901229349301850,SIGMA NU ALUMNI ASSOCIATION OF THE UNIVERSITY OF OREGON,0
2156,2018,20704277,201901229349301595,SILETZ VALLEY SCHOOL,1322596
368,2018,930716860,201901229349301095,CODA INC COMPREHENSIVE OPTIONS FOR DRUG ABUSERS,12546207
4328,2018,931321639,201901229349300600,OREGON SOLAR ENERGY INDUSTRIES ASSOCIATION,184688
2200,2018,931020969,201901229349300515,WILLAMETTE MANOR INC,1048095
5084,2018,930131385,201901229349300145,COL PAC BLDG AND CONSTRN TRADES COUNCIL,193315
3618,2018,930766824,201901219349301770,GRADUATE TEACHING FELLOWS FEDERATION LOCAL 3544,188019
2414,2018,205602442,201901219349301325,STRONGHOLD FUND,66798
1006,2018,931208588,201901219349301280,TANDEM NORTHWEST INC,3287113
6194,2018,936028398,201901209349301760,PNCA MUSEUM OF CRAFT AND DESIGN,0
5218,2018,237025546,201901209349301505,OREGON SOCIETY OF HEALTH-SYSTEM PHARMACISTS,0
