org_id,related_id,related_name
930977166,273067948,ROCKWOOD MSC QALICB INC
930977166,274540496,EAST COUNTY SOLUTIONS INC
930464898,930117719,BAKERY TOBACCO AND GRAIN AFL-CIO LOCAL UNION #114
930395591,131692595,VOLUNTEERS OF AMERICA INC
930848530,237426300,LEGACY HEALTH
930848530,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
930848530,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
930848530,930618975,LEGACY MERIDIAN PARK HOSPITAL
930848530,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
930848530,331065485,LEGACY SALMON CREEK HOSPITAL
930848530,936095667,EMANUEL MEDICAL CENTER FOUNDATION
930848530,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
930848530,237017276,GOOD SAMARITAN FOUNDATION
930848530,930773410,MERIDIAN PARK MEDICAL FOUNDATION
930848530,930794951,MT HOOD MEDICAL CENTER FOUNDATION
930848530,830433165,SALMON CREEK HOSPITAL FOUNDATION
930848530,931121816,LEGACY ADVENTIST VENTURE
930848530,465562403,LEGACY HEALTH FOUNDATION
930848530,930281321,SILVERTON HEALTH
930848530,930913392,SILVERTON HEALTH FOUNDATION
930813981,931174394,BMA INC
930813981,010777882,COMMUNITY HOUSING III INC
930813981,943041307,COMMUNITY HOUSING INC
930813981,931300045,COMMUNITY HOUSING II INC
930813981,931209647,MARION STREET APARTMENTS INC
930813981,911764112,POWELL BLVD APARTMENTS INC
930813981,943085792,REACH APARTMENTS INC
930813981,931209646,TAYLOR STREET APARTMENTS INC
930813981,462092929,BLOCK 49 CONDO ASSOCIATION
936028906,,ASSN WESTERN PULPPAPER
936028906,,CENTRAL OR CARPENTERS LU
936028906,,CITY OF VANCOUVER
936028906,,COLUMBIA PAC BLDG TRADES
936028906,,CWA LOCAL 7901
936028906,,HANFORD ATOMIC METAL TRAD
936028906,,IBEW LOCAL 125
936028906,,IBEW LOCAL 291
936028906,,IBEW LOCAL 354 FCU
936028906,,ILWU LOCAL 40
936028906,,ILWU LOCAL UNION 8
936028906,,IRONWORKERS LOCAL 14
936028906,,IRONWORKERS LOCAL 29
936028906,,IRONWORKERS LOCAL 516
936028906,,IUPAT DIST COUNCIL 5
936028906,,LABORS COMM SERV AG INC
936028906,,LINOLEUMCRPT LAYERS 1236
936028906,,LOWER COLUMBIA LONGSHORE
936028906,,MACHINISTSBOILERMKRS FCU
936028906,,NORTHWEST LABOR PRESS
936028906,,NW OREGON LABOR COUNCIL
936028906,,OPEIU LOCAL 11
936028906,,OR FED OF NURSES 5017
936028906,,OREGON AFL-CIO
936028906,,PAC NW IRONWORKERS FCU
936028906,,PAC NW IRONWORKERS JATC
936028906,,PACIFIC NW IRONWORKERS
936028906,,PAINTERS LOCAL 10
936028906,,PLUMBERS LU 598
936028906,,PLUMBERS LU 598 JATC
936028906,,SHEET METAL WORKERS 16
936028906,,SKAMANIA COUNTY
936028906,,SOUTHCOAST ILWU FCU
936028906,,UA LOCAL 290
936028906,,UA LOCAL 290 TRAINING
930608012,931176109,OREGON HEALTH & SCIENCE UNIVERSITY
930196209,943099274,ELECT WORKERS LOCAL 48 BLDG ASSOC
237017276,237426300,LEGACY HEALTH
237017276,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
237017276,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
237017276,930618975,LEGACY MERIDIAN PARK HOSPITAL
237017276,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
237017276,331065485,LEGACY SALMON CREEK HOSPITAL
237017276,930848530,LEGACY VISITING NURSE ASSOCIATION
237017276,930695667,EMANUEL MEDICAL CENTER FOUNDATION
237017276,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
237017276,930773410,MERIDIAN PARK MEDICAL FOUNDATION
237017276,930794951,MT HOOD MEDICAL CENTER FOUNDATION
237017276,830433165,SALMON CREEK HOSPITAL FOUNDATION
237017276,931121816,LEGACY ADVENTIST VENTURE
237017276,465562403,LEGACY HEALTH FOUNDATION
237017276,930281321,SILVERTON HEALTH
237017276,930913392,SILVERTON HEALTH FOUNDATION
921069936,465634763,AHS QALICB INC
931086629,931312090,SELF ENHANCEMENT FOUNDATION
931086629,900524343,SELF ENHANCEMENT INC NATIONAL
930557803,931067253,PACIFIC RETIREMENT SERVICES INC
930557803,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
930557803,930453216,ROGUE VALLEY MANOR
930557803,750891470,THE CUMBERLAND REST INC
930557803,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
930557803,930513697,HOLLADAY PARK PLAZA INC
930557803,391412320,CAPITOL LAKES INC
930557803,930712867,ROGUE VALLEY MANOR FOUNDATION INC
930557803,931301816,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS FOUNDATION INC
930557803,912162130,TRINITY TERRACE FOUNDATION INC
930557803,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
930557803,450574348,MIRABELLA WASHINGTON FOUNDATION
930557803,931330100,CASCADE MANOR FOUNDATION INC
930557803,383781089,CAPITOL LAKES FOUNDATION INC
930557803,342030255,MIRABELLA
930557803,452508860,MIRABELLA PORTLAND FOUNDATION INC
930557803,711016384,MIRABELLA AT SOUTH WATERFRONT
930557803,930892261,COMMUNITY VOLUNTEER NETWORK
930557803,930864466,RVM HOUSING CORPORATION
930557803,930942933,RVM ASHLAND HOUSING CORPORATION
930557803,943136037,RVM GRANTS PASS HOUSING CORPORATION
930557803,943179782,RVM ROSEBURG HOUSING CORPORATION
930557803,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
930557803,943163349,RVM BEND HOUSING CORPORATION
930557803,943191447,RVM EAGLE POINT HOUSING CORPORATION
930557803,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
930557803,943212537,RVM MEDFORD II HOUSING CORPORATION
930557803,943194409,RVM LIVELY OAKS HOUSING CORPORATION
930557803,943212538,RVM REEDSPORT HOUSING CORPORATION
930557803,943212540,RVM YREKA HOUSING CORPORATION
930557803,943247154,RVM EUGENE HOUSING CORPORATION
930557803,311520436,RVM FORT WORTH I HOUSING CORPORATION
930557803,943260016,RVM BEND II HOUSING CORPORATION
930557803,311587415,RVM FORT WORTH II HOUSING CORPORATION
930557803,311587418,RVM MEDFORD III HOUSING CORPORATION
930557803,311587420,RVM ROSEBURG II HOUSING CORPORATION
930557803,311662259,RVM GRANTS PASS II HOUSING CORPORATION
930557803,311662208,RVM DAVIS HOUSING CORPORATION
930557803,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
930557803,311780332,RVM PORTLAND HOUSING CORPORATION
930557803,300037898,RVM PORTLAND II HOUSING CORPORATION
930557803,300315618,RVM CENTRAL POINT HOUSING CORPORATION
930557803,900292647,RVM MANSFIELD HOUSING CORPORATION
930557803,911859494,MIDDLETON GLEN INC
930557803,470825736,SENIOR HOUSING OF MIDDLETON INC
930557803,813784956,MIRABELLA AT ASU INC
930557803,943008774,BAY AREA SENIOR SERVICES INC
930386852,208504069,SINAI FAMILY HOME SERVICES INC
930386852,043774565,CEDAR SINAI PARK FOUNDATION
930386852,454839314,CSP KEHILLAH HOUSING
930386852,930386851,JEWISH FAMILY AND CHILD SERVICE
930884929,931030288,COMMUNITY ACTION FOUNDATION OF CENT OR
930800140,611573313,COVENANT ACO
930800140,461259908,COVENANT HEALTH NETWORK INC
930800140,463516417,COVENANT HEALTH PARTNERS
930800140,752765566,COVENANT HEALTH SYSTEM
930800140,752897026,COVENANT HEALTH SYSTEM FOUNDATION
930800140,752743883,COVENANT MEDICAL GROUP
930800140,911082119,E WA & MT UNEMPLOYMENT COMPENSATION INSURANCE TRUST
930800140,943264605,EVERETT TRANSITIONAL CARE SERVICES
930800140,954322584,FACEY MEDICAL FOUNDATION
930800140,201910170,GAMELIN WASHINGTON ASSOCIATION
930800140,273133200,GLOBAL TO LOCAL HEALTH INITIATIVE
930800140,453583707,HMTS INC
930800140,452982422,HOAG CHARITY SPORTS
930800140,953222343,HOAG HOSPITAL FOUNDATION
930800140,951643327,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
930800140,752133781,HOSPICE OF LUBBOCK
930800140,911307555,INLAND NORTHWEST HEALTH SERVICES
930800140,814260130,INSTITUTE FOR MENTAL HEALTH & WELLNESS
930800140,912003593,INSTITUTE FOR SYSTEMS BIOLOGY
930800140,954291515,JOHN WAYNE CANCER INSTITUTE
930800140,916033089,KADLEC AUXILIARY INC
930800140,237005501,KADLEC FOUNDATION
930800140,911266345,KADLEC NEUROLOGICAL RESOURCE CENTER
930800140,910655392,KADLEC REGIONAL MEDICAL CENTER
930800140,330844408,LITTLE COMPANY OF MARY ANCILLARY SERVICES CORPORATION
930800140,752220963,LUBBOCK METHODIST HOSPITAL FOUNDATION
930800140,911562797,LUNDBERG ASSOCIATION
930800140,912054035,MARSHA RIVKIN CENTER FOR OVARIAN CANCER RESEARCH
930800140,752428911,METHODIST CHILDREN'S HOSPITAL
930800140,752246348,METHODIST HOSPITAL LEVELLAND
930800140,752426010,METHODIST HOSPITAL PLAINVIEW
930800140,951643360,MISSION HOSPITAL REGIONAL MEDICAL CTR
930800140,562290878,PACMED CLINICS
930800140,953544877,PH&S FOUNDATIONSFVSA & SCVSA
930800140,920093565,PROVIDENCE ALASKA FOUNDATION
930800140,911940286,PROVIDENCE BENEDICTINE NURSING CENTER FOUNDATION
930800140,911789266,PROVIDENCE BLANCHET ASSOCIATION
930800140,930692907,PROVIDENCE COMMUNITY HEALTH FOUNDATION
930800140,473385506,PROVIDENCE DETHMAN HOUSE
930800140,943078543,PROVIDENCE FOUNDATION
930800140,311744654,PROVIDENCE GAMELIN HOUSE ASSOCIATION
930800140,911549796,PROVIDENCE HEALTH & SERVICES
930800140,810231793,PROVIDENCE HEALTH & SERVICES - MONTANA
930800140,510216587,PROVIDENCE HEALTH & SERVICES - OREGON
930800140,510216586,PROVIDENCE HEALTH & SERVICES - WASHINGTON
930800140,911303277,PROVIDENCE HEALTH & SERVICES - WESTERN WASHINGTON
930800140,550828701,PROVIDENCE HEALTH ASSURANCE
930800140,320014330,PROVIDENCE HEALTH CARE FOUNDATION - EASTERN WASHINGTON
930800140,911433382,PROVIDENCE HEALTH CARE FOUNDATION (CENTRALIA)
930800140,930863097,PROVIDENCE HEALTH PLAN
930800140,510216589,PROVIDENCE HEALTH SYSTEM - SO CALIFORNIA
930800140,930921990,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL FOUNDATION INC
930800140,272552749,PROVIDENCE HOSPICE AND HOME CARE FOUNDATION
930800140,912077378,PROVIDENCE HOSPICE OF SEATTLE FOUNDATION
930800140,510224944,PROVIDENCE LITTLE COMPANY OF MARY FOUNDATION
930800140,931554288,PROVIDENCE MARIANWOOD FOUNDATION
930800140,330283773,PROVIDENCE MEDICAL INSTITUTE
930800140,943079515,PROVIDENCE MILWAUKIE FOUNDATION
930800140,,PROVIDENCE MINISTRIES
930800140,911188119,PROVIDENCE MOUNT ST VINCENT FOUNDATION
930800140,930889144,PROVIDENCE NEWBERG HEALTH FOUNDATION
930800140,311629656,PROVIDENCE PETER CLAVER ASSOCIATION
930800140,911861964,PROVIDENCE PLAN PARTNERS
930800140,931231494,PROVIDENCE PORTLAND MEDICAL FOUNDATION
930800140,311584166,PROVIDENCE ROSSI ASSOCIATION
930800140,951684082,PROVIDENCE SAINT JOHN'S HEALTH CENTER
930800140,814542216,PROVIDENCE SAINT JOHN'S MEDICAL FOUNDATION
930800140,930927320,PROVIDENCE SEASIDE HOSPITAL FOUNDATION
930800140,912171539,PROVIDENCE ST ELIZABETH HOUSE ASSOCIATION
930800140,943244854,PROVIDENCE ST FRANCIS ASSOCIATION
930800140,811244422,PROVIDENCE ST JOSEPH HEALTH
930800140,810463482,PROVIDENCE ST JOSEPH MEDICAL CENTER
930800140,452841492,PROVIDENCE ST MARY FOUNDATION
930800140,911097056,PROVIDENCE ST PETER FOUNDATION
930800140,930575982,PROVIDENCE ST VINCENT MEDICAL FOUNDATION
930800140,953264139,PROVIDENCE TRINITYCARE HOSPICE
930800140,330261016,PROVIDENCE TRINITYCARE HOSPICE FOUNDATION
930800140,931003750,PROVIDENCE WILLAMETTE FALLS MEDICAL FOUNDATION
930800140,941243669,QUEEN OF THE VALLEY MEDICAL CENTER
930800140,942779313,REDWOOD MEMORIAL FOUNDATION
930800140,941384665,REDWOOD MEMORIAL HOSPITAL
930800140,956100079,SAINT JOHN'S HOSPITALHEALTH CENTER FOUNDATION
930800140,941231005,SANTA ROSA MEMORIAL HOSPITAL
930800140,611502822,SEATTLE SCIENCE FOUNDATION
930800140,262612415,SISTERS OF PROVIDENCE OF MONTANA CORPORATION
930800140,951643383,SISTERS OF ST JOSEPH OF ORANGE
930800140,680395200,SRM ALLIANCE HOSPITAL SERVICES (PVH)
930800140,271666576,ST JOSEPH HEALTH MINISTRY
930800140,814791043,ST JOSEPH HEALTH NORTHERN CALIFORNIA LLC
930800140,953589356,ST JOSEPH HEALTH SYSTEM
930800140,330143024,ST JOSEPH HEALTH SYSTEM FOUNDATION
930800140,330185031,ST JOSEPH HERITAGE HEALTHCARE
930800140,680331084,ST JOSEPH HOME CARE NETWORK
930800140,941156596,ST JOSEPH HOSPITAL OF EUREKA
930800140,951643359,ST JOSEPH HOSPITAL OF ORANGE
930800140,951643324,ST JUDE HOSPITAL INC
930800140,943176618,ST LUKE ASSOCIATION
930800140,951914489,ST MARY MEDICAL CENTER
930800140,751653181,ST MARY OF THE PLAINS HOSPITAL FDN
930800140,237056976,ST PATRICK HOSPITAL FOUNDATION
930800140,810233495,ST THOMAS CHILD AND FAMILY CENTER
930800140,272305304,SWEDISH EDMONDS
930800140,910433740,SWEDISH HEALTH SERVICES
930800140,910983214,SWEDISH MEDICAL CENTER FOUNDATION
930800140,273139262,SWEDISH MJM HOLDINGS
930800140,911180824,THE GAMELIN ASSOCIATION
930800140,911293869,THE GAMELIN CALIFORNIA ASSOCIATION
930800140,911214491,THE GAMELIN OREGON ASSOCIATION
930800140,810231777,UNIVERSITY OF PROVIDENCE
930800140,454171900,WESTERN HEALTHCONNECT
911662698,455384846,CRAFT3 FUTURE ENERGY FUND
930665396,931140932,ACCESS DEVELOPMENT CORPORATION
911854545,931293344,NORTHWEST HEALTH FOUNDATION FUND II
930712867,931067253,PACIFIC RETIREMENT SERVICES INC
930712867,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
930712867,930453216,ROGUE VALLEY MANOR
930712867,750891470,THE CUMBERLAND REST INC
930712867,930557803,CASCADE MANOR INC
930712867,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
930712867,930513697,HOLLADAY PARK PLAZA
930712867,391412320,CAPITOL LAKES INC
930712867,931301816,UNIVERSITY RETIREMENT COMMUNITY FOUNDATION INC
930712867,912162130,TRINITY TERRACE FOUNDATION INC
930712867,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
930712867,450574348,MIRABELLA WASHINGTON FOUNDATION
930712867,931330100,CASCADE MANOR FOUNDATION INC
930712867,383781089,CAPITOL LAKES FOUNDATION INC
930712867,342030255,MIRABELLA
930712867,452508860,MIRABELLA PORTLAND FOUNDATION INC
930712867,711016384,MIRABELLA AT SOUTH WATERFRONT
930712867,930892261,COMMUNITY VOLUNTEER NETWORK
930712867,930864466,RVM HOUSING CORPORATION
930712867,930942933,RVM ASHLAND HOUSING CORPORATION
930712867,943136037,RVM GRANTS PASS HOUSING CORPORATION
930712867,943179782,RVM ROSEBURG HOUSING CORPORATION
930712867,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
930712867,943163349,RVM BEND HOUSING CORPORATION
930712867,943191447,RVM EAGLE POINT HOUSING CORPORATION
930712867,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
930712867,943212537,RVM MEDFORD II HOUSING CORPORATION
930712867,943194409,RVM LIVELY OAKS HOUSING CORPORATION
930712867,943212538,RVM REEDSPORT HOUSING CORPORATION
930712867,943212540,RVM YREKA HOUSING CORPORATION
930712867,943247154,RVM EUGENE HOUSING CORPORATION
930712867,311520436,RVM FORT WORTH I HOUSING CORPORATION
930712867,943260016,RVM BEND II HOUSING CORPORATION
930712867,311587415,RVM FORT WORTH II HOUSING CORPORATION
930712867,311587418,RVM MEDFORD III HOUSING CORPORATION
930712867,311587420,RVM ROSEBURG II HOUSING CORPORATION
930712867,311662259,RVM GRANTS PASS II HOUSING CORPORATION
930712867,311662208,RVM DAVIS HOUSING CORPORATION
930712867,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
930712867,311780332,RVM PORTLAND HOUSING CORPORATION
930712867,300037898,RVM PORTLAND II HOUSING CORPORATION
930712867,300315618,RVM CENTRAL POINT HOUSING CORPORATION
930712867,900292647,RVM MANSFIELD HOUSING CORPORATION
930712867,911859494,MIDDLETON GLEN INC
930712867,470825736,SENIOR HOUSING OF MIDDLETON INC
930712867,813784956,MIRABELLA AT ASU INC
930712867,943008774,BAY AREA SENIOR SERVICES INC
930266190,527320419,RIVER VIEW CEMETERY MERCHANDISE AND SERVICES TRUST
930903773,930388917,CATHOLIC COMMUNITY SERVICES FOUNDATION
930471873,936023450,Rose Villa Foundation Inc
930606316,943113708,SERENITY LANE HEALTH SERVICES
930606316,461684147,SERENITY LANE HEALTH SERVICES FOUNDATION
931255764,931143757,UA UNION LO 290 IND 401(K) PLAN
931255764,936021114,UA UNION LO 290 IND PENSION PLAN
931255764,936021113,UA UNION LO 290 IND H&W PLAN
931255764,931143759,UA UNION LO 290 RETIREE H&W
943034161,930594276,SENIOR TOWNHOUSE INC
931090005,273281112,HALSEY CENTER
452590784,936031009,BLANCHET HOUSE OF HOSPITALITY
930391547,930961591,OREGON COLLEGE OF ARTS AND CRAFTS FOUNDATION
930782374,464593446,SUNRIVER CHARITABLE FUND
237170147,,ASSOC GENERAL CONTRACTORS OF AMERICA OREGON-COLUMBIA CHAPTER
930470717,936022772,Oregon State University Foundation
916070467,,ALASKA LONGSHORE DIVISION
930514209,931066822,ST MARYS COMMUNITY FOUNDATION INC
936021772,,GREATER PORTLAND ROOFERS TRAINING
936021772,,UNITED UNION OF ROOFERS LOCAL 49
936041618,930407022,OREGON SHAKESPEARE FESTIVAL ASSOCIATION
930867677,930110095,ALBANY GENERAL HOSPITAL
930867677,930712890,ALBANY GENERAL HOSPITAL FOUNDATION
930867677,930900124,FIRSTCARE HEALTH FOUNDATION
930867677,930932697,FIRSTCARE MEDICAL FOUNDATION
930867677,237252406,GOOD SAMARITAN HOSPITAL FOUNDATION
930867677,931124326,INTERCOMMUNITY HEALTH PLANS INC
930867677,931260080,LEBANON COMMUNITY HOSPITAL FOUNDATION
930867677,930396847,MID-VALLEY HEALTHCARE INC
930867677,731668317,PARADIGM INDEMNITY CORPORATION
930867677,930951989,SAMARITAN HEALTH SERVICES INC
930867677,930391573,GOOD SAMARITAN HOSPITAL CORVALLIS
930867677,931329784,SAMARITAN PACIFIC HEALTH SERVICES
930867677,931245534,SAMARITAN SENIOR CARE INC
930867677,930555769,NORTH LINCOLN HEALTH DISTRICT
930867677,931305493,SAMARITAN NORTH LINCOLN HOSPITAL
930763726,930243443,OREGON EDUCATION ASSOCIATION
930354500,931301288,POLITICAL FUND ORAFSCME 75
930547036,931136073,SOUTHWESTERN OREGON HOUSING SERVICES INC
930613108,930391597,ODD FELLOWS HOME OF OREGON
930613108,930195535,IOOF GRAND LODGE
930613108,930740167,KENILWORTH PARK PLAZA
043703021,930386869,MOUNT ANGEL ABBEY
930895184,936024030,LOCAL 290 BUILDING ASSOCIATION
931300690,931098105,FRIENDS OF THE CHILDREN-PORTLAND
931300690,933077174,YOUTH RESOURCES
320016048,930819366,PORTLAND BUSINESS ALLIANCE CHARITABLE INSTITUTE
930632048,300110884,Alvord Taylor Foundation
931134865,201006407,ARMORY THEATER FUND
936023043,930128630,Bricklayers & Allied Craftworkers No 1
936023043,910154365,Intl Union of Bricklayers Local No 3
936023043,911270466,Mason Industry Apprenticeship Trust
936023043,237088818,OR SW Washington Mason Trades JATC
936023043,910154365,Bricklayer & Allied Craftworkers Local 1
936023043,936023043,Joint Board - Masonry Welfare Trust
936023043,464721336,Intl Union of Bricklayers Loc No2 WIM
936023043,464698508,BAC Pacific NW Admin District Council
936023043,271494284,International Masonry TrainingEd Fndtn
936023043,936034946,Northwest Bricklayers Pension Plan
931133639,931115379,VILLAGE OAKS COMMUNITY ASSOCIATION
936023047,,ASBESTOS LOCAL UNION LOCAL 36
936023047,,HEAT & FROST INSULATORS APPRENTICES
930554950,943098610,OREGON ASSOCIATION OF HOSPITAL RESEARCH & EDUCATION FOUNDATION
930554950,930878290,OREGON HOSPITAL PAC
943076771,463715050,RIDE CONNECTION BRIDGE
936023044,530258484,Operative Plasterers & Cement Masons Int
936023044,930338826,Operative Plasterers & Cement Masons 555
936023044,930477803,Lathers & Plasterers Admin
936023044,930575137,OR-WA CMT MAS Emp Apprent & Train
936023044,930773423,Employers-Plasterers Local 82 Apprentice
936023044,930160415,Operative Plasterers Local No 82
936023044,520852330,National Plastering Industrys JATF
936023044,936023044,Jt Bd Cem Masons-Emp Trust
936023044,473740409,Operative Plasterers Cem Masons ITF
936023044,936073070,Cement Masons Employers Pension Trust
930131365,900039131,SEIU LOCAL 49 COMMITTEE ON POLITICA
930131365,831651721,SEIU 49 POLITICAL ACTION FUND
931099406,710931219,HOUSING EMPLOYMENT & LEARNING PROGRAMS FOR SELF-SUFFICIENCY
931099406,311751886,HEAD START IN LINCOLN COUNTY
931099406,936118438,COMMUNITY SERVICES CONSORTIUM
931099406,300792170,CAREER TECH HIGH SCHOOL
237256802,931239999,LAUREL COURT INC
237256802,931017515,LAUREL GROVE INC
930814473,911768637,COLLEGE MANOR ASSOCIATES INC
930814473,931216398,OAKHILL ASSOCIATES INC
930814473,931216397,SAGINAW VILLAGE ASSOCIATES INC
930814473,911768607,SUNNYSLOPE MANOR ASSOCIATES
930814473,931216396,RIDGEWAY VILLAGE ASSOCIATES INC
930946020,930508781,SKY LAKES MEDICAL CENTER
930946020,930946018,KLAMATH CARE SERVICES INC
930333988,431956560,COMMUN ACCESS CCOP HOLDING ENTERPRI
931268942,930766824,GRADUATE TEACHING FELLOWS FED 3544
930388917,930903773,CATHOLIC COMMUNITY SERVICES OF THE MID-WILLAMETTE & CENTRAL COAST
930568833,943030991,MV Charitable Fund
936026548,910939479,PEACEHEALTH
931057208,931329192,HEARTWOOD RESOURCES
930243430,930800726,OREGON NURSES FOUNDATION
237115003,943046552,DH INCORPORATED
237115003,371495367,SHELTERCARE FOUNDATION
237115003,900455089,AFYIA APARTMENTS INC
237115003,463534725,SHELTERCARE 499 PROJECT
237115003,931161391,RIVER KOURT APARTMENTS
822399486,237315673,The Oregon Community Foundation
930112708,,SHRINERS INTERNATIONAL
562546659,736360524,REGIONAL DISTRICT COUNCIL TRAINING TRUST
562546659,736360525,REGIONAL DIST COUNCIL RETIREMENT PLAN
562546659,352367418,REBAR INDUSTRY ADVANCEMENT FUND
562546659,020761530,REGIONAL DIST COUNCIL VACATION TRUST
562546659,,BOARD OF TRUSTEES RDC WELFARE TRUST
562546659,,REGIONAL LOCAL UNION NO 846
562546659,,REGIONAL LOCAL UNION NO 847
562546659,,REGIONAL DISTRICT COUNCIL
562546659,,CA FIELD IRONWORKERS HEALTH
562546659,,CA FIELD IRONWORKERS TRUST
562546659,,DES MOINES IW BENEFIT FUND L67
