year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,930672605,201921279349301912,IRS990,part_i,344681,57669,558553,611440,500884
2018,931037936,201900799349300510,IRS990,part_i,187695,14707,558478,541386,543771
2018,260813058,201932329349300513,IRS990,part_i,228261,95146,558267,602247,463121
2018,237199077,201941359349307619,IRS990,part_i,227743,80442,556262,2697380,475820
2018,770177829,201942059349100504,IRS990PF,pf_part_i,0,0,9369,,77136
2018,237001367,201910299349301271,IRS990,part_i,0,126845,556964,873825,430119
2018,931123932,201823059349302157,IRS990,part_i,440774,-5215,592196,602753,597411
2018,930769100,201942039349300299,IRS990,part_i,293141,26289,556061,954122,529772
2018,931264722,201843099349302714,IRS990,part_i,365140,110138,594279,287270,484141
2018,930669285,201842369349300024,IRS990,part_i,452296,-12492,555204,168087,567696
2018,261666325,201932289349300243,IRS990,part_i,382006,39626,548326,449798,508700
2018,936031045,201900369349301115,IRS990,part_i,4678,251464,554206,1771941,302742
2018,930861639,201823149349301012,IRS990,part_i,0,326414,410068,605313,83654
2018,930413990,201803339349300415,IRS990,part_i,237031,38367,553507,672348,515140
2018,930807685,201930999349301158,IRS990,part_i,276087,130783,522015,1157035,391232
2018,452963767,201940149349300794,IRS990,part_i,262855,-36979,551124,499898,588103
2018,475040896,201802719349301060,IRS990,part_i,0,206309,602590,375847,396281
2018,203326373,201922609349301357,IRS990,part_i,257975,-814,549277,87193,550091
2018,936027995,201911349349304856,IRS990,part_i,298470,35396,506647,215380,471251
2018,931160018,201910119349300436,IRS990,part_i,255979,-20668,543023,2049379,563691
2018,931320051,201832269349302763,IRS990,part_i,160111,788382,1279981,966308,491599
2018,936098153,201800299349301245,IRS990,part_i,0,27199,551765,346193,524566
2018,930744941,201940189349300104,IRS990,part_i,395820,-135627,548279,59816,683906
2018,930858825,201821169349300742,IRS990,part_i,0,182223,450929,1036801,268706
2018,943189006,201822689349100407,IRS990PF,pf_part_i,0,0,169604,,411001
2018,943194409,201901339349307720,IRS990,part_i,178195,36242,545554,1808085,509312
2018,931151382,201813549349301656,IRS990,part_i,348390,34674,544982,576676,510308
2018,931140056,201912179349300996,IRS990,part_i,470924,-81580,526233,209101,607813
2018,930790099,201801319349101880,IRS990PF,pf_part_i,1410,0,92504,,100104
2018,931062982,201900459349301625,IRS990,part_i,378771,83261,544349,290112,461088
2018,930735343,201901359349310695,IRS990,part_i,237287,220044,544114,445975,324070
2018,208790449,201843169349302344,IRS990,part_i,0,-25576,68782,2298588,94358
2018,931306729,201901349349103085,IRS990PF,pf_part_i,0,0,68648,,66847
2018,201226604,201901089349301500,IRS990,part_i,12000,172826,288656,3818388,115830
2018,931041158,201941149349300144,IRS990,part_i,388957,35191,541622,153828,506431
2018,811730448,201811039349300531,IRS990,part_i,164746,65492,601219,255373,535727
2018,931208405,201920459349302022,IRS990,part_i,300050,-3855,497944,175165,501799
2018,930704993,201932249349301543,IRS990,part_i,136321,79064,535769,1554740,456705
2018,930910160,201901559349300425,IRS990,part_i,112183,20233,536488,206038,516255
2018,930683005,201941369349300704,IRS990,part_i,414891,23300,534933,213686,511633
2018,930140220,201900929349300130,IRS990,part_i,293156,-122601,455692,1048201,578293
2018,510191790,201842919349301399,IRS990,part_i,215839,-35338,516869,246322,552207
2018,473840696,201932539349301248,IRS990,part_i,0,232220,533455,550296,301235
2018,931112592,201911359349304571,IRS990,part_i,123971,159939,396479,1198682,236540
2018,931326625,201823109349302807,IRS990,part_i,278974,-29917,493781,744078,523698
2018,930749992,201922889349301032,IRS990,part_i,225678,-33651,531219,907427,564870
2018,931176482,201902679349301560,IRS990,part_i,55793,135818,403325,883986,267507
2018,930914340,201832899349300523,IRS990,part_i,224743,-4470,379190,122935,383660
2018,460463956,201941579349300149,IRS990,part_i,0,1423,258241,137555,256818
2018,930603023,201813189349313576,IRS990,part_i,320294,6576,560970,837918,554394
2018,930623407,201921309349301382,IRS990,part_i,18784,20319,528536,94970,508217
2018,930796407,201912039349300276,IRS990,part_i,0,-473285,69483,1908076,542768
2018,936041670,201840169349301024,IRS990,part_i,0,55318,408254,793013,352936
2018,371778239,201920109349300307,IRS990,part_i,342118,36403,526835,61010,490432
2018,383348542,201842059349100104,IRS990PF,pf_part_i,0,0,54836,,80439
2018,936031783,201940239349300119,IRS990,part_i,0,214180,394686,1136197,180506
2018,930441766,201832779349300728,IRS990,part_i,134471,-12582,546835,857570,559417
2018,202687181,201911029349300311,IRS990,part_i,85844,96340,524128,2162312,427788
2018,930241560,201833109349302573,IRS990,part_i,156946,-22696,489013,430500,511709
2018,431432021,201922829349301522,IRS990,part_i,0,-74736,523935,782867,598671
2018,030456181,201921349349302347,IRS990,part_i,351676,-18006,513198,253067,531204
2018,930438697,201901899349301200,IRS990,part_i,290362,24557,523351,659257,498794
2018,273646644,201911769349100306,IRS990PF,pf_part_i,0,0,-40268,,23507
2018,930786506,201801379349300235,IRS990,part_i,300441,-3060,487236,586648,490296
2018,931162435,201942689349300649,IRS990,part_i,0,-630599,81934,5859169,712533
2018,930381128,201900189349301140,IRS990,part_i,197640,-8208,521957,447274,530165
2018,472153766,201803199349320460,IRS990,part_i,298154,38144,408195,147371,370051
2018,203530960,201920429349301217,IRS990,part_i,357516,-37678,521697,239526,559375
2018,412168110,201910169349300116,IRS990,part_i,194221,8660,512735,29950,504075
2018,930680742,201942599349301749,IRS990,part_i,121786,42876,521050,172604,478174
2018,943153463,201823169349305462,IRS990,part_i,78407,-13861,234473,638590,248334
2018,930717013,201713429349300631,IRS990,part_i,307164,-10219,569812,176994,580031
2018,930336999,201803139349303570,IRS990,part_i,304061,12774,491730,296931,478956
2018,452667299,201822609349301332,IRS990,part_i,118302,31020,601565,78372,570545
2018,330723960,201803189349303670,IRS990,part_i,0,906,312823,73803,311917
2018,930632522,201922409349300642,IRS990,part_i,117151,-51707,518367,3177182,570074
2018,930976110,201811359349313571,IRS990,part_i,631361,-76797,1003819,1139744,1080616
2018,931095010,201832879349100208,IRS990PF,pf_part_i,10500,0,149457,,146091
2018,931190310,201803169349302350,IRS990,part_i,247159,11698,460913,71668,449215
2018,931255633,201831659349301343,IRS990,part_i,182065,2341,516260,89949,513919
2018,930496650,201930779349300738,IRS990,part_i,104500,-8012,515060,466279,523072
2018,510153335,201803189349310655,IRS990,part_i,137395,-29164,301996,748898,331160
2018,936024287,201832819349300913,IRS990,part_i,0,-835689,217669,292950,1053358
2018,930682075,201931969349302563,IRS990,part_i,292697,35321,514154,153079,478833
2018,930915867,201902129349301230,IRS990,part_i,0,29989,513860,103364,483871
2018,930163375,201843129349302359,IRS990,part_i,16800,271821,446623,5712829,174802
2018,930769884,201901359349303700,IRS990,part_i,6000,3455,513377,51537,509922
2018,911807304,201901369349300605,IRS990,part_i,0,161135,513368,190206,352233
2018,930638179,201902189349301380,IRS990,part_i,186732,-97686,512116,1816611,609802
2018,475181333,201941359349310524,IRS990,part_i,65170,155813,511998,481077,356185
2018,936098925,201911769349300036,IRS990,part_i,216523,77482,508310,416943,430828
2018,900344383,201833189349313098,IRS990,part_i,143522,12229,400797,181456,388568
2018,946749856,201921299349101882,IRS990PF,pf_part_i,90000,0,257755,,604849
2018,931097711,201930529349300113,IRS990,part_i,246952,27346,390819,432844,363473
2018,270413006,201842119349300999,IRS990,part_i,110612,104759,505496,360995,400737
2018,936174460,201842749349100419,IRS990PF,pf_part_i,15000,0,727155,,401928
2018,261932352,201920239349300017,IRS990,part_i,333689,-63861,456793,1470999,520654
2018,936031765,201843199349310764,IRS990,part_i,267805,-83580,363945,305854,447525
2018,943090169,201833119349302668,IRS990,part_i,299588,-120181,391881,2442443,512062
2018,930885266,201803239349301005,IRS990,part_i,395547,31329,562564,84869,531235
2018,930573791,201842269349302534,IRS990,part_i,201030,38474,516054,1282918,477580
2018,202390382,201932529349100818,IRS990PF,pf_part_i,0,0,304113,,302097
2018,510511301,201900399349301420,IRS990,part_i,363642,38948,502111,386954,463163
2018,260322213,201832299349300643,IRS990,part_i,424660,76167,595393,326376,519226
2018,930834020,201901339349307580,IRS990,part_i,0,42764,461821,695815,419057
2018,931242731,201902469349301005,IRS990,part_i,385781,-144275,504320,830120,648595
2018,936021894,201941159349100624,IRS990PF,pf_part_i,0,0,491429,,608793
2018,936033096,201933039349302413,IRS990,part_i,182932,23589,458043,1347294,434454
2018,931146337,201803149349300210,IRS990,part_i,352010,-36699,452978,661854,489677
2018,931295272,201910779349300846,IRS990,part_i,311889,73688,486734,226109,413046
2018,453729152,201743159349300429,IRS990,part_i,111459,80639,326330,241026,245691
2018,271123896,201931009349300833,IRS990,part_i,0,-17370,501955,57169,519325
2018,260076749,201901579349301005,IRS990,part_i,231067,12462,468451,241983,455989
2018,462515495,201843189349305174,IRS990,part_i,468770,-10746,602384,62309,613130
2018,931025665,201912109349300546,IRS990,part_i,406386,-97680,468262,1103686,565942
2018,930846850,201911229349301366,IRS990,part_i,0,461,154792,361944,154331
2018,237131015,201921339349303317,IRS990,part_i,268353,4280,481795,3574923,477515
2018,930196193,201841289349301504,IRS990,part_i,287698,34666,477278,612701,442612
2018,263585433,201803169349302950,IRS990,part_i,0,-663,951454,134555,952117
2018,820604981,201911279349301076,IRS990,part_i,0,122764,500000,372548,377236
2018,930690723,201911379349300021,IRS990,part_i,314265,-91699,499991,972995,591690
2018,930943539,201813519349300626,IRS990,part_i,175444,160936,457433,1298686,296497
2018,810523954,201833189349311508,IRS990,part_i,108856,10631,525548,225163,514917
2018,931293019,201801809349300235,IRS990,part_i,239503,90729,405414,279610,314685
2018,931162218,201921289349301822,IRS990,part_i,325191,-2007,497235,397205,499242
2018,930654269,201921339349306822,IRS990,part_i,602954,-671068,127830,1230204,798898
2018,930494085,201833189349310163,IRS990,part_i,218315,129747,502896,677299,373149
2018,930824369,201941359349304389,IRS990,part_i,10800,3381,496766,73178,493385
2018,930798322,201921359349311787,IRS990,part_i,238238,746,351358,695583,350612
2018,472309274,201902099349300300,IRS990,part_i,66000,26774,496441,65997,469667
2018,371836550,201902839349301505,IRS990,part_i,182864,-61932,170186,852,232118
2018,273823320,201922889349301727,IRS990,part_i,359331,-115297,495266,363342,610563
2018,931279574,201910089349302181,IRS990,part_i,24523,143896,494845,6011214,350949
2018,930589764,201900599349300320,IRS990,part_i,210263,-36075,494845,279683,530920
2018,930280680,201821359349306927,IRS990,part_i,7060,4655,703234,54303,698579
2018,460545789,201803189349310455,IRS990,part_i,0,-538506,493992,7794966,1032498
2018,930699977,201823199349315237,IRS990,part_i,193729,-49921,426094,1070066,476015
2018,930902056,201843179349303864,IRS990,part_i,0,173736,468343,2206021,294607
2018,931090685,201831359349312658,IRS990,part_i,238591,106925,489721,2378070,382796
2018,900208522,201902279349302705,IRS990,part_i,110020,225418,466524,443942,241106
2018,930297249,201941589349300024,IRS990,part_i,88134,44213,352782,672925,308569
2018,930883280,201912689349301341,IRS990,part_i,0,63832,232774,272338,168942
2018,930843261,201930789349300023,IRS990,part_i,0,13140,486766,78937,473626
2018,930730133,201813029349301511,IRS990,part_i,39701,18810,171992,2161392,153182
2018,431960713,201920939349100762,IRS990PF,pf_part_i,0,0,86701,,97806
2018,951617840,201941369349100104,IRS990PF,pf_part_i,0,0,120833,,108288
2018,651228719,201823179349303717,IRS990,part_i,104414,88613,586906,431706,498293
2018,274319781,201902499349300335,IRS990,part_i,133881,8496,484055,168062,475559
2018,462172193,201813199349308141,IRS990,part_i,262408,63587,513715,149454,450128
2018,931295885,201942059349301319,IRS990,part_i,0,51225,73805,525514,22580
2018,463691938,201920529349300237,IRS990,part_i,30000,159748,482191,288483,322443
2018,936033120,201823199349309812,IRS990,part_i,183272,30395,486126,294431,455731
2018,916458791,201830929349100558,IRS990PF,pf_part_i,0,0,82053,,42359
2018,464337405,201932569349100218,IRS990PF,pf_part_i,0,0,179646,,32791
2018,463091737,201910719349300316,IRS990,part_i,0,362770,480558,2305786,117788
2018,936023450,201933019349301108,IRS990,part_i,0,263030,430319,5162294,167289
2018,911274135,201823179349303642,IRS990,part_i,15092,54068,379065,1291366,324997
2018,936031819,201900189349301035,IRS990,part_i,120906,-6066,454097,296433,460163
2018,453781829,201911169349300136,IRS990,part_i,0,449964,478204,746680,28240
2018,203681041,201743149349303969,IRS990,part_i,124450,-53013,306049,60032,359062
2018,930451732,201833199349316638,IRS990,part_i,55595,206769,560991,909747,354222
2018,200352077,201803189349310130,IRS990,part_i,217394,-70488,334507,133343,404995
2018,270926234,201832019349301008,IRS990,part_i,153742,164289,557455,2504878,393166
2018,931257753,201841249349301399,IRS990,part_i,0,35458,45040,818414,9582
2018,931076130,201833319349301013,IRS990,part_i,32056,147296,469279,1804996,321983
2018,912140609,201911299349301761,IRS990,part_i,517857,-254966,477454,1276612,732420
2018,930623648,201802069349301045,IRS990,part_i,68861,28299,376546,671463,348247
2018,931167487,201941299349302104,IRS990,part_i,70991,106800,476083,374121,369283
2018,264523843,201912669349301206,IRS990,part_i,502684,-256156,475849,471672,732005
2018,931190084,201833189349306118,IRS990,part_i,179964,-10632,263804,302201,274436
2018,043578179,201842209349301404,IRS990,part_i,406227,14082,559693,95837,545611
2018,936031258,201803199349309365,IRS990,part_i,0,-122188,39449,727234,161637
2018,270377378,201842409349300539,IRS990,part_i,242686,3125,449547,40023,446422
2018,043401323,201911239349301081,IRS990,part_i,409036,-113819,473575,695001,587394
2018,931284335,201900109349300145,IRS990,part_i,346687,-62016,473034,258416,535050
2018,936039354,201813389349300861,IRS990,part_i,0,-83394,157776,171790,241170
2018,141983869,201931349349309043,IRS990,part_i,0,-65209,472341,195408,537550
2018,237207991,201910429349301356,IRS990,part_i,301196,34329,459926,526527,425597
2018,311662208,201941339349307674,IRS990,part_i,124731,-101143,471779,3840795,572922
2018,936097748,201802629349300430,IRS990,part_i,154225,640,372355,242948,371715
2018,203813278,201842929349301404,IRS990,part_i,289311,17899,543180,159490,525281
2018,936041286,201813199349305426,IRS990,part_i,181917,-27254,457434,867893,484688
2018,931099912,201932189349301328,IRS990,part_i,205842,-138542,468730,171456,607272
2018,931075047,201921239349301447,IRS990,part_i,281619,-12556,466247,263256,478803
2018,931287230,201812479349301331,IRS990,part_i,154123,16913,225278,72150,208365
2018,743052430,201921619349300627,IRS990,part_i,292232,101974,464872,407171,362898
2018,813713195,201941309349304879,IRS990,part_i,0,92305,464688,683270,372383
2018,800505305,201803179349304300,IRS990,part_i,43992,-2800,649824,70656,652624
2018,930799658,201803199349306170,IRS990,part_i,79143,-18713,192845,2699433,211558
